id,Label
1362,Os03g0784100
1363,Os02g0599700
1364,Os02g0536500
1365,Os02g0768300
1366,Os09g0129400
1367,Os12g0623400
1368,Os07g0534100
1369,Os12g0560400
1370,Os02g0222500
1371,Os03g0688300
1372,Os01g0701900
1373,Os02g0470000
1374,Os06g0502900
1375,Os03g0767900
1376,Os04g0603601
1377,Os03g0394900
1378,Os07g0220600
1379,Os11g0596250
1380,Os04g0584800
1381,Os04g0491700
1382,Os11g0427500
1383,Os02g0709600
1384,Os03g0147400
1385,Os03g0707250
1386,Os03g0586700
1387,Os01g0830700
1388,Os05g0338900
1389,Os03g0693000
1390,Os01g0957000
1391,Os06g0248500
1392,Os03g0633800
1393,Os05g0135800
1394,Os01g0621200
1395,Os03g0149800
1396,Os09g0322400
1397,Os11g0614400
1398,Os12g0567500
1399,Os04g0395800
1400,Os08g0515700
1401,Os02g0684400
1402,Os06g0692500
1403,Os04g0609600
1404,Os08g0296900
1405,Os01g0956200
1406,Os09g0341500
1407,Os02g0671200
1408,Os09g0347900
1409,Os04g0347600
1410,Os10g0576600
1411,Os01g0615100
1412,Os12g0129700
1413,Os03g0800000
1414,Os04g0462600
1415,Os02g0665000
1416,Os11g0704300
1417,Os02g0664000
1418,Os05g0397650
1419,Os10g0142900
1420,Os02g0739100
1421,Os06g0503400
1422,Os01g0180000
1423,Os12g0554800
1424,Os08g0265500
1425,Os04g0479700
1426,Os02g0608550
1427,Os11g0557500
1428,Os02g0152300
1429,Os02g0603600
1430,Os11g0228201
1431,Os05g0115100
1432,Os04g0556300
1433,Os08g0143600
1434,Os07g0175300
1435,Os05g0495200
1436,Os03g0844700
1437,Os03g0214100
1438,Os07g0679700
1439,Os02g0676400
1440,Os03g0771100
1441,Os02g0595100
1442,Os05g0467300
1443,Os01g0182400
1444,Os06g0301100
1445,Os05g0421600
1446,Os05g0393100
1447,Os09g0281300
1448,Os03g0319000
1449,Os02g0274700
1450,Os02g0477300
1451,Os12g0259800
1452,Os05g0584200
1453,Os03g0729100
1454,Os01g0609501
1455,Os03g0274300
1456,Os01g0901600
1457,Os07g0584100
1458,Os01g0806101
1459,Os03g0230300
1460,Os07g0595900
1461,Os01g0798800
1462,Os06g0239200
1463,Os11g0501000
1464,Os02g0673600
1465,Os09g0475500
1466,Os07g0122200
1467,Os01g0895500
1468,Os03g0273800
1469,Os06g0694400
1470,Os06g0660800
1471,Os01g0550300
1472,Os07g0141400
1473,Os01g0927600
1474,Os05g0421450
1475,Os04g0629200
1476,Os03g0760200
1477,Os10g0468500
1478,Os06g0126000
1479,Os02g0649900
1480,Os03g0286200
1481,Os06g0659300
1482,Os04g0517500
1483,Os09g0551000
1484,Os05g0108400
1485,Os10g0416100
1486,Os01g0248300
1487,Os03g0605300
1488,Os01g0840700
1489,Os04g0483400
1490,Os06g0617800
1491,Os05g0573300
1492,Os08g0448100
1493,Os01g0967200
1494,Os01g0738600
1495,Os09g0453400
1496,Os07g0173300
1497,Os06g0356800
1498,Os01g0138800
1499,Os06g0725100
1500,Os01g0136400
1501,Os01g0557500
1502,Os11g0140600
1503,Os06g0215100
1504,Os09g0506000
1505,Os01g0770700
1506,Os03g0234500
1507,Os03g0113000
1508,Os02g0769800
1509,Os04g0485800
1510,Os12g0477400
1511,Os03g0784600
1512,Os05g0499800
1513,Os05g0417600
1514,Os09g0258000
1515,Os03g0325600
1516,Os04g0497000
1517,Os03g0740833
1518,Os05g0132700
1519,Os08g0531100
1520,Os04g0394700
1521,Os03g0767000
1522,Os05g0200280
1523,Os05g0112800
1524,Os05g0425700
1525,Os02g0686700
1526,Os01g0525800
1527,Os01g0973000
1528,Os11g0177750
1529,Os11g0123033
1530,Os01g0664500
1531,Os06g0596300
1532,Os09g0570100
1533,Os05g0382600
1534,Os03g0180500
1535,Os01g0862800
1536,Os06g0711100
1537,Os08g0472800
1538,Os06g0181200
1539,Os06g0212100
1540,Os02g0555600
1541,Os01g0575000
1542,Os10g0521000
1543,Os09g0367700
1544,Os04g0617900
1545,Os10g0422600
1546,Os07g0581400
1547,Os01g0187900
1548,Os08g0297800
1549,Os09g0323000
1550,Os06g0703900
1551,Os05g0477600
1552,Os03g0242300
1553,Os06g0698300
1554,Os05g0594700
1555,Os04g0442800
1556,Os12g0613500
1557,Os02g0269200
1558,Os02g0580800
1559,Os06g0558700
1560,Os10g0476400
1561,Os04g0463700
1562,Os06g0215900
1563,Os09g0423600
1564,Os09g0518200
1565,Os08g0374701
1566,Os12g0583700
1567,Os03g0133400
1568,Os02g0219900
1569,Os07g0622700
1570,Os03g0829200
1571,Os09g0557500
1572,Os04g0569300
1573,Os01g0559000
1574,Os04g0660900
1575,Os01g0784900
1576,Os03g0183500
1577,Os02g0798200
1578,Os07g0592000
1579,Os07g0170000
1580,Os06g0730200
1581,Os07g0587300
1582,Os02g0601800
1583,Os07g0561300
1584,Os12g0162100
1585,Os01g0166100
1586,Os01g0622300
1587,Os02g0799000
1588,Os02g0644600
1589,Os08g0203150
1590,Os02g0803300
1591,Os05g0105900
1592,Os03g0823800
1593,Os11g0686900
1594,Os04g0585000
1595,Os01g0801200
1596,Os03g0833100
1597,Os06g0297700
1598,Os03g0146000
1599,Os06g0686600
1600,Os12g0541700
1601,Os01g0224100
1602,Os05g0427400
1603,Os03g0279700
1604,Os04g0655300
1605,Os08g0337800
1606,Os11g0591000
1607,Os08g0485400
1608,Os02g0754100
1609,Os04g0503600
1610,Os03g0286900
1611,Os11g0133700
1612,Os08g0473900
1613,Os12g0124100
1614,Os07g0541200
1615,Os07g0101200
1616,Os03g0639600
1617,Os01g0924200
1618,Os03g0757600
1619,Os12g0107300
1620,Os12g0405200
1621,Os02g0704600
1622,Os03g0281900
1623,Os06g0239500
1624,Os11g0701500
1625,Os01g0882000
1626,Os04g0600200
1627,Os11g0482901
1628,Os08g0302000
1629,Os07g0191650
1630,Os01g0627400
1631,Os01g0786500
1632,Os04g0630900
1633,Os05g0475400
1634,Os02g0775300
1635,Os06g0188500
1636,Os11g0623800
1637,Os09g0328066
1638,Os02g0555300
1639,Os04g0598000
1640,Os03g0806600
1641,Os05g0273800
1642,Os02g0679500
1643,Os12g0484600
1644,Os05g0412800
1645,Os01g0555200
1646,Os11g0134700
1647,Os08g0501500
1648,Os11g0546900
1649,Os07g0680800
1650,Os09g0410300
1651,Os02g0663800
1652,Os01g0819000
1653,Os01g0151600
1654,Os05g0519000
1655,Os11g0207200
1656,Os08g0112900
1657,Os12g0617400
1658,Os01g0667600
1659,Os11g0490900
1660,Os05g0406300
1661,Os05g0109825
1662,Os07g0123800
1663,Os01g0128200
1664,Os03g0181800
1665,Os09g0403967
1666,Os04g0459600
1667,Os08g0459600
1668,Os02g0179200
1669,Os01g0788950
1670,Os01g0719600
1671,Os05g0490000
1672,Os01g0783600
1673,Os06g0624900
1674,Os07g0124600
1675,Os07g0553800
1676,Os03g0844100
1677,Os04g0126900
1678,Os03g0816600
1679,Os06g0699200
1680,Os06g0318700
1681,Os10g0197000
1682,Os01g0850100
1683,Os03g0127900
1684,Os04g0672900
1685,Os11g0227200
1686,Os11g0213000
1687,Os01g0179000
1688,Os12g0490050
1689,Os02g0548700
1690,Os12g0510900
1691,Os10g0390800
1692,Os12g0123800
1693,Os02g0618400
1694,Os06g0275800
1695,Os04g0685400
1696,Os02g0217600
1697,Os11g0543500
1698,Os05g0528000
1699,Os11g0648000
1700,Os03g0712800
1701,Os01g0307686
1702,Os06g0666800
1703,Os06g0691400
1704,Os06g0498800
1705,Os05g0423400
1706,Os10g0140700
1707,Os07g0603300
1708,Os06g0712200
1709,Os06g0725700
1710,Os03g0292200
1711,Os01g0723600
1712,Os01g0944100
1713,Os05g0537100
1714,Os01g0324400
1715,Os04g0674400
1716,Os02g0712700
1717,Os09g0556000
1718,Os05g0103400
1719,Os07g0182400
1720,Os07g0168300
1721,Os04g0676800
1722,Os01g0795600
1723,Os02g0331400
1724,Os12g0478400
1725,Os12g0641400
1726,Os10g0542800
1727,Os02g0755200
1728,Os10g0413101
1729,Os08g0380100
1730,Os05g0361700
1731,Os05g0360400
1732,Os07g0676900
1733,Os05g0559400
1734,Os05g0368100
1735,Os03g0835150
1736,Os06g0677000
1737,Os06g0129400
1738,Os05g0435500
1739,Os07g0661400
1740,Os08g0203300
1741,Os03g0676400
1742,Os07g0548500
1743,Os11g0216900
1744,Os01g0831200
1745,Os01g0559750
1746,Os12g0577200
1747,Os03g0332900
1748,Os08g0150700
1749,Os03g0632800
1750,Os02g0201900
1751,Os01g0625300
1752,Os11g0199700
1753,Os01g0616600
1754,Os11g0246166
1755,Os02g0256200
1756,Os08g0482300
1757,Os11g0601700
1758,Os07g0663900
1759,Os02g0758000
1760,Os04g0445000
1761,Os01g0940100
1762,Os01g0959100
1763,Os03g0248000
1764,Os08g0405700
1765,Os07g0197400
1766,Os02g0266800
1767,Os03g0641300
1768,Os09g0491772
1769,Os06g0206900
1770,Os02g0705400
1771,Os01g0142300
1772,Os02g0666250
1773,Os08g0310001
1774,Os01g0867900
1775,Os03g0381300
1776,Os06g0340600
1777,Os09g0397300
1778,Os04g0614700
1779,Os01g0661500
1780,Os02g0682500
1781,Os10g0524600
1782,Os05g0550700
1783,Os04g0404900
1784,Os06g0636100
1785,Os02g0791400
1786,Os05g0472400
1787,Os03g0395700
1788,Os09g0493500
1789,Os04g0450701
1790,Os07g0557100
1791,Os01g0498300
1792,Os09g0314200
1793,Os07g0109400
1794,Os08g0246100
1795,Os05g0347400
1796,Os04g0441800
1797,Os12g0438000
1798,Os06g0319133
1799,Os03g0725200
1800,Os02g0480900
1801,Os05g0493100
1802,Os09g0324400
1803,Os06g0169001
1804,Os06g0553100
1805,Os01g0727500
1806,Os11g0160400
1807,Os06g0710300
1808,Os01g0309800
1809,Os11g0115400
1810,Os05g0358700
1811,Os07g0164800
1812,Os01g0201200
1813,Os09g0274900
1814,Os01g0608400
1815,Os12g0503200
1816,Os02g0464400
1817,Os02g0730300
1818,Os01g0885700
1819,Os12g0508200
1820,Os06g0535200
1821,Os11g0306400
1822,Os02g0315600
1823,Os03g0700700
1824,Os01g0855200
1825,Os11g0633500
1826,Os11g0593700
1827,Os04g0543000
1828,Os09g0322000
1829,Os06g0133300
1830,Os11g0704600
1831,Os03g0351100
1832,Os05g0595100
1833,Os07g0195100
1834,Os02g0157600
1835,Os03g0424200
1836,Os01g0287600
1837,Os03g0448600
1838,Os06g0531000
1839,Os09g0401300
1840,Os02g0790600
1841,Os02g0467200
1842,Os05g0451100
1843,Os01g0254850
1844,Os03g0356652
1845,Os02g0165100
1846,Os04g0616700
1847,Os06g0701700
1848,Os01g0566100
1849,Os03g0187700
1850,Os06g0207950
1851,Os05g0506600
1852,Os01g0607200
1853,Os02g0117200
1854,Os11g0604600
1855,Os05g0103300
1856,Os07g0116800
1857,Os01g0675800
1858,Os04g0619000
1859,Os07g0491900
1860,Os12g0600701
1861,Os06g0712300
1862,Os07g0168800
1863,Os07g0592600
1864,Os03g0848700
1865,Os10g0499500
1866,Os03g0223400
1867,Os05g0498400
1868,Os01g0806200
1869,Os10g0466800
1870,Os01g0667200
1871,Os02g0790500
1872,Os12g0191200
1873,Os05g0205050
1874,Os12g0145566
1875,Os01g0804900
1876,Os07g0437000
1877,Os01g0609300
1878,Os07g0484300
1879,Os05g0445100
1880,Os12g0131150
1881,Os12g0152600
1882,Os02g0825600
1883,Os02g0611200
1884,Os01g0242600
1885,Os10g0521100
1886,Os12g0548401
1887,Os07g0139400
1888,Os05g0474900
1889,Os09g0499000
1890,Os03g0655400
1891,Os05g0148950
1892,Os02g0822900
1893,Os03g0278300
1894,Os08g0332600
1895,Os05g0576600
1896,Os10g0490900
1897,Os04g0593600
1898,Os06g0326700
1899,Os03g0194100
1900,Os03g0197100
1901,Os08g0127100
1902,Os01g0513200
1903,Os07g0519600
1904,Os03g0703400
1905,Os02g0745100
1906,Os04g0442700
1907,Os10g0550900
1908,Os02g0597300
1909,Os04g0556000
1910,Os07g0101300
1911,Os06g0155400
1912,Os01g0663300
1913,Os04g0448950
1914,Os01g0868000
1915,Os09g0561000
1916,Os01g0757500
1917,Os04g0583200
1918,Os02g0624300
1919,Os08g0320400
1920,Os01g0867600
1921,Os03g0326100
1922,Os05g0368000
1923,Os01g0652375
1924,Os11g0246900
1925,Os03g0807200
1926,Os01g0866100
1927,Os02g0226300
1928,Os03g0215700
1929,Os04g0579200
1930,Os02g0132950
1931,Os01g0923400
1932,Os04g0606000
1933,Os01g0725000
1934,Os01g0805000
1935,Os02g0817700
1936,Os09g0280500
1937,Os03g0314800
1938,Os02g0740500
1939,Os07g0111700
1940,Os10g0207400
1941,Os06g0648500
1942,Os02g0597700
1943,Os08g0243500
1944,Os04g0389600
1945,Os07g0680400
1946,Os06g0211200
1947,Os02g0799700
1948,Os07g0568600
1949,Os10g0112600
1950,Os04g0412000
1951,Os08g0129200
1952,Os08g0203700
1953,Os02g0767400
1954,Os08g0230100
1955,Os05g0176700
1956,Os01g0629400
1957,Os01g0121300
1958,Os04g0543900
1959,Os09g0543400
1960,Os01g0708500
1961,Os05g0513400
1962,Os11g0151400
1963,Os04g0165200
1964,Os11g0258900
1965,Os07g0689600
1966,Os09g0451000
1967,Os03g0187000
1968,Os03g0125100
1969,Os11g0687800
1970,Os04g0591100
1971,Os10g0561400
1972,Os09g0297000
1973,Os05g0363200
1974,Os04g0476600
1975,Os01g0769700
1976,Os01g0124401
1977,Os02g0649300
1978,Os02g0126600
1979,Os03g0240600
1980,Os03g0617500
1981,Os08g0495500
1982,Os03g0700450
1983,Os04g0415800
1984,Os03g0388500
1985,Os02g0551100
1986,Os02g0483500
1987,Os10g0171500
1988,Os11g0639300
1989,Os08g0114300
1990,Os10g0483500
1991,Os12g0448900
1992,Os01g0925700
1993,Os04g0423400
1994,Os03g0142900
1995,Os01g0799100
1996,Os10g0405300
1997,Os03g0567600
1998,Os03g0280000
1999,Os10g0542400
2000,Os08g0196700
2001,Os11g0609500
2002,Os09g0109600
2003,Os04g0679400
2004,Os05g0419200
2005,Os01g0274800
2006,Os05g0138300
2007,Os05g0132100
2008,Os09g0379900
2009,Os11g0252400
2010,Os07g0121100
2011,Os10g0147900
2012,Os10g0527400
2013,Os05g0440800
2014,Os11g0600600
2015,Os03g0160100
2016,Os02g0236600
2017,Os01g0873900
2018,Os02g0526400
2019,Os06g0661766
2020,Os03g0145900
2021,Os11g0448700
2022,Os03g0342900
2023,Os02g0475300
2024,Os06g0264500
2025,Os12g0136500
2026,Os12g0566000
2027,Os10g0528400
2028,Os12g0556500
2029,Os08g0562600
2030,Os03g0779000
2031,Os03g0192700
2032,Os08g0529300
2033,Os05g0449200
2034,Os03g0343700
2035,Os02g0250400
2036,Os01g0749400
2037,Os08g0445700
2038,Os12g0174200
2039,Os02g0812000
2040,Os12g0635400
2041,Os06g0133900
2042,Os05g0326675
2043,Os06g0233200
2044,Os11g0182100
2045,Os04g0554200
2046,Os09g0483500
2047,Os06g0527500
2048,Os09g0545300
2049,Os10g0580900
2050,Os11g0701200
2051,Os06g0146250
2052,Os01g0908700
2053,Os03g0856700
2054,Os01g0179800
2055,Os07g0209100
2056,Os09g0519200
2057,Os05g0169000
2058,Os01g0655250
2059,Os04g0422300
2060,Os06g0214300
2061,Os05g0369700
2062,Os02g0216300
2063,Os01g0976800
2064,Os05g0443500
2065,Os01g0631200
2066,Os01g0905700
2067,Os07g0685700
2068,Os07g0418500
2069,Os07g0538700
2070,Os12g0576900
2071,Os10g0459300
2072,Os11g0177400
2073,Os02g0589400
2074,Os01g0670600
2075,Os08g0120500
2076,Os10g0500650
2077,Os07g0117000
2078,Os07g0593400
2079,Os11g0634902
2080,Os08g0526350
2081,Os03g0734000
2082,Os12g0592900
2083,Os01g0543000
2084,Os05g0535566
2085,Os02g0646200
2086,Os03g0154100
2087,Os02g0668500
2088,Os12g0197600
2089,Os12g0580900
2090,Os04g0667800
2091,Os10g0456000
2092,Os11g0602750
2093,Os05g0121400
2094,Os11g0705200
2095,Os12g0437800
2096,Os10g0569400
2097,Os02g0653800
2098,Os01g0880200
2099,Os02g0731900
2100,Os06g0643500
2101,Os01g0597800
2102,Os04g0477500
2103,Os06g0603300
2104,Os03g0666850
2105,Os09g0481600
2106,Os05g0596500
2107,Os03g0138000
2108,Os06g0538400
2109,Os03g0822000
2110,Os03g0286300
2111,Os06g0659200
2112,Os01g0954000
2113,Os12g0454800
2114,Os06g0232000
2115,Os02g0173200
2116,Os08g0545000
2117,Os11g0105400
2118,Os08g0137800
2119,Os10g0377000
2120,Os06g0663400
2121,Os11g0526900
2122,Os03g0261100
2123,Os04g0578000
2124,Os10g0520100
2125,Os01g0911000
2126,Os04g0301500
2127,Os12g0441700
2128,Os10g0548100
2129,Os06g0146200
2130,Os03g0231600
2131,Os04g0533900
2132,Os05g0506800
2133,Os06g0642650
2134,Os02g0130100
2135,Os02g0726500
2136,Os05g0237100
2137,Os02g0654600
2138,Os10g0524300
2139,Os05g0470700
2140,Os02g0152900
2141,Os01g0136500
2142,Os09g0520200
2143,Os03g0338000
2144,Os08g0130000
2145,Os02g0484200
2146,Os08g0448000
2147,Os01g0314000
2148,Os08g0162600
2149,Os01g0100100
2150,Os02g0601600
2151,Os09g0539100
2152,Os03g0326500
2153,Os06g0500700
2154,Os01g0695200
2155,Os01g0674800
2156,Os02g0627100
2157,Os02g0466400
2158,Os04g0497900
2159,Os08g0135100
2160,Os09g0251800
2161,Os10g0479001
2162,Os04g0660000
2163,Os11g0599200
2164,Os04g0536500
2165,Os03g0269900
2166,Os05g0161800
2167,Os07g0582400
2168,Os03g0377600
2169,Os01g0261100
2170,Os01g0585100
2171,Os01g0672400
2172,Os01g0149600
2173,Os01g0294700
2174,Os01g0572300
2175,Os01g0884200
2176,Os08g0404500
2177,Os10g0509100
2178,Os04g0638700
2179,Os03g0701200
2180,Os06g0604300
2181,Os01g0359400
2182,Os06g0672700
2183,Os12g0131200
2184,Os03g0283200
2185,Os03g0790500
2186,Os08g0557900
2187,Os10g0146901
2188,Os02g0326500
2189,Os11g0305300
2190,Os04g0530200
2191,Os03g0796900
2192,Os11g0536800
2193,Os05g0135000
2194,Os02g0256500
2195,Os07g0524000
2196,Os03g0798500
2197,Os11g0572500
2198,Os11g0126900
2199,Os01g0631800
2200,Os05g0462301
2201,Os01g0853700
2202,Os01g0111100
2203,Os01g0860400
2204,Os03g0293850
2205,Os04g0438101
2206,Os08g0269000
2207,Os10g0528300
2208,Os01g0307624
2209,Os04g0369600
2210,Os05g0165900
2211,Os06g0147000
2212,Os01g0625200
2213,Os05g0312600
2214,Os03g0186800
2215,Os07g0162450
2216,Os01g0723800
2217,Os01g0195000
2218,Os05g0244700
2219,Os12g0123700
2220,Os03g0230500
2221,Os07g0686600
2222,Os02g0299300
2223,Os12g0573900
2224,Os10g0515200
2225,Os06g0199300
2226,Os02g0219800
2227,Os01g0884400
2228,Os08g0236866
2229,Os07g0227800
2230,Os03g0607500
2231,Os01g0107000
2232,Os04g0506700
2233,Os06g0496800
2234,Os06g0113900
2235,Os04g0665600
2236,Os03g0270600
2237,Os08g0465800
2238,Os01g0866300
2239,Os05g0203900
2240,Os01g0866133
2241,Os05g0202500
2242,Os07g0170100
2243,Os03g0356526
2244,Os01g0124650
2245,Os03g0322200
2246,Os01g0214500
2247,Os12g0204500
2248,Os02g0139400
2249,Os01g0327000
2250,Os06g0111500
2251,Os11g0572700
2252,Os05g0552100
2253,Os08g0525600
2254,Os08g0467300
2255,Os05g0457800
2256,Os08g0109400
2257,Os07g0493800
2258,Os01g0571000
2259,Os11g0441500
2260,Os10g0422075
2261,Os03g0165050
2262,Os11g0605300
2263,Os05g0522600
2264,Os11g0536000
2265,Os01g0504100
2266,Os01g0956700
2267,Os03g0107300
2268,Os03g0374600
2269,Os01g0113200
2270,Os03g0264400
2271,Os03g0264150
2272,Os05g0542150
2273,Os03g0744600
2274,Os07g0517100
2275,Os06g0565000
2276,Os03g0387500
2277,Os06g0257450
2278,Os07g0194800
2279,Os08g0207500
2280,Os09g0394900
2281,Os09g0325700
2282,Os08g0446350
2283,Os04g0565200
2284,Os07g0213500
2285,Os11g0472500
2286,Os07g0638300
2287,Os01g0139200
2288,Os07g0585900
2289,Os03g0113700
2290,Os10g0517050
2291,Os03g0696300
2292,Os01g0848900
2293,Os07g0152800
2294,Os06g0341600
2295,Os09g0298500
2296,Os01g0867300
2297,Os03g0845000
2298,Os04g0614100
2299,Os12g0623500
2300,Os03g0326200
2301,Os05g0591600
2302,Os03g0305400
2303,Os03g0142500
2304,Os07g0559700
2305,Os11g0213800
2306,Os07g0622900
2307,Os07g0687100
2308,Os02g0778500
2309,Os02g0491400
2310,Os09g0441000
2311,Os02g0776900
2312,Os05g0437900
2313,Os03g0319300
2314,Os03g0806700
2315,Os06g0729900
2316,Os01g0252200
2317,Os04g0639200
2318,Os12g0168100
2319,Os06g0682633
2320,Os04g0546300
2321,Os01g0827600
2322,Os10g0404900
2323,Os07g0680900
2324,Os02g0594100
2325,Os05g0464200
2326,Os03g0809100
2327,Os02g0770300
2328,Os07g0646800
2329,Os05g0298200
2330,Os03g0235000
2331,Os08g0476900
2332,Os01g0375000
2333,Os09g0429600
2334,Os05g0287800
2335,Os01g0157900
2336,Os02g0102900
2337,Os04g0613900
2338,Os04g0612500
2339,Os11g0686400
2340,Os05g0514200
2341,Os04g0466100
2342,Os08g0157900
2343,Os04g0511200
2344,Os05g0398000
2345,Os01g0863300
2346,Os03g0343300
2347,Os04g0656800
2348,Os09g0380000
2349,Os02g0787600
2350,Os09g0478733
2351,Os10g0548850
2352,Os05g0541100
2353,Os01g0128100
2354,Os02g0165200
2355,Os07g0524900
2356,Os05g0453300
2357,Os08g0540400
2358,Os01g0124100
2359,Os08g0497900
2360,Os07g0655300
2361,Os07g0434100
2362,Os04g0688300
2363,Os04g0668900
2364,Os10g0453900
2365,Os09g0454600
2366,Os01g0110400
2367,Os02g0312600
2368,Os03g0188500
2369,Os08g0167000
2370,Os11g0213700
2371,Os03g0758000
2372,Os10g0203000
2373,Os04g0507950
2374,Os05g0468800
2375,Os03g0189100
2376,Os01g0298400
2377,Os04g0691900
2378,Os06g0115400
2379,Os05g0558000
2380,Os06g0643800
2381,Os02g0600400
2382,Os04g0597800
2383,Os01g0277500
2384,Os02g0626400
2385,Os03g0307000
2386,Os05g0526700
2387,Os03g0324300
2388,Os04g0509600
2389,Os02g0631200
2390,Os05g0122800
2391,Os08g0158600
2392,Os02g0712600
2393,Os08g0254600
2394,Os06g0669700
2395,Os10g0326800
2396,Os01g0784450
2397,Os03g0769900
2398,Os06g0643300
2399,Os03g0582000
2400,Os04g0209200
2401,Os02g0118200
2402,Os05g0556400
2403,Os12g0518200
2404,Os02g0575000
2405,Os01g0534800
2406,Os06g0112000
2407,Os02g0733900
2408,Os01g0275900
2409,Os05g0119850
2410,Os03g0762500
2411,Os02g0714600
2412,Os10g0566800
2413,Os12g0154800
2414,Os07g0465100
2415,Os04g0641101
2416,Os03g0140500
2417,Os04g0584600
2418,Os09g0475400
2419,Os01g0716800
2420,Os01g0656200
2421,Os08g0184600
2422,Os06g0181100
2423,Os06g0268600
2424,Os01g0221100
2425,Os07g0223766
2426,Os03g0116300
2427,Os05g0155200
2428,Os11g0629400
2429,Os12g0564100
2430,Os01g0615050
2431,Os04g0592600
2432,Os05g0542200
2433,Os04g0191500
2434,Os11g0173600
2435,Os01g0332100
2436,Os02g0180700
2437,Os05g0447700
2438,Os03g0830400
2439,Os08g0490000
2440,Os04g0398000
2441,Os02g0182700
2442,Os05g0527100
2443,Os01g0292900
2444,Os03g0741050
2445,Os02g0658800
2446,Os01g0638000
2447,Os05g0582600
2448,Os11g0227800
2449,Os05g0363500
2450,Os09g0369000
2451,Os09g0447500
2452,Os05g0510600
2453,Os08g0485000
2454,Os06g0139800
2455,Os09g0505100
2456,Os01g0633400
2457,Os09g0416600
2458,Os08g0508700
2459,Os01g0639600
2460,Os02g0633300
2461,Os10g0465000
2462,Os12g0578300
2463,Os07g0643700
2464,Os11g0229400
2465,Os03g0747900
2466,Os11g0104150
2467,Os01g0498200
2468,Os01g0900800
2469,Os08g0339200
2470,Os12g0283800
2471,Os03g0207400
2472,Os01g0832600
2473,Os11g0516000
2474,Os03g0319400
2475,Os10g0524100
2476,Os01g0584900
2477,Os02g0566300
2478,Os06g0477600
2479,Os06g0143400
2480,Os10g0421500
2481,Os07g0622000
2482,Os01g0199400
2483,Os04g0577800
2484,Os08g0409500
2485,Os04g0452000
2486,Os10g0539900
2487,Os01g0525701
2488,Os03g0128700
2489,Os06g0707733
2490,Os03g0402800
2491,Os02g0817900
2492,Os08g0245200
2493,Os05g0241300
2494,Os11g0160500
2495,Os09g0555400
2496,Os02g0782900
2497,Os10g0479100
2498,Os01g0938600
2499,Os09g0364400
2500,Os01g0893700
2501,Os05g0161500
2502,Os01g0201100
2503,Os06g0228200
2504,Os11g0170300
2505,Os04g0605500
2506,Os09g0515500
2507,Os02g0551700
2508,Os05g0159200
2509,Os02g0260700
2510,Os12g0610200
2511,Os03g0656500
2512,Os06g0708000
2513,Os03g0334200
2514,Os05g0531500
2515,Os07g0407700
2516,Os11g0569500
2517,Os11g0168500
2518,Os11g0558900
2519,Os11g0684000
2520,Os01g0389700
2521,Os08g0489300
2522,Os05g0571200
2523,Os07g0160300
2524,Os06g0687900
2525,Os01g0247700
2526,Os04g0683800
2527,Os04g0502900
2528,Os10g0327800
2529,Os09g0456800
2530,Os06g0704800
2531,Os05g0566800
2532,Os01g0955000
2533,Os05g0206100
2534,Os04g0558400
2535,Os09g0478500
2536,Os09g0479900
2537,Os01g0884300
2538,Os03g0224700
2539,Os02g0193200
2540,Os06g0720900
2541,Os01g0720400
2542,Os01g0847700
2543,Os11g0542100
2544,Os04g0475600
2545,Os04g0672800
2546,Os01g0557100
2547,Os03g0429800
2548,Os03g0351700
2549,Os01g0781200
2550,Os02g0704300
2551,Os06g0579600
2552,Os07g0518500
2553,Os01g0165000
2554,Os04g0487000
2555,Os12g0245000
2556,Os03g0261800
2557,Os02g0534400
2558,Os01g0760000
2559,Os04g0504700
2560,Os09g0419100
2561,Os03g0607700
2562,Os03g0734100
2563,Os07g0210100
2564,Os03g0111800
2565,Os04g0678400
2566,Os05g0104200
2567,Os09g0442600
2568,Os02g0204500
2569,Os08g0434700
2570,Os10g0543400
2571,Os06g0210900
2572,Os01g0864700
2573,Os05g0165500
2574,Os09g0376800
2575,Os02g0669100
2576,Os11g0106200
2577,Os02g0749000
2578,Os07g0182100
2579,Os07g0420000
2580,Os12g0604000
2581,Os01g0824600
2582,Os02g0605900
2583,Os10g0370500
2584,Os06g0618700
2585,Os03g0407900
2586,Os03g0645900
2587,Os12g0626400
2588,Os03g0787400
2589,Os08g0390700
2590,Os10g0180800
2591,Os01g0667100
2592,Os04g0349300
2593,Os04g0542200
2594,Os12g0548700
2595,Os01g0858350
2596,Os01g0659900
2597,Os05g0350700
2598,Os06g0713100
2599,Os05g0474800
2600,Os07g0525100
2601,Os03g0149300
2602,Os06g0605600
2603,Os05g0528701
2604,Os10g0162832
2605,Os01g0800300
2606,Os03g0341300
2607,Os05g0431700
2608,Os11g0600700
2609,Os03g0120400
2610,Os10g0118800
2611,Os07g0542900
2612,Os02g0621800
2613,Os09g0572900
2614,Os10g0489000
2615,Os07g0519100
2616,Os05g0129100
2617,Os02g0811800
2618,Os05g0470000
2619,Os06g0184400
2620,Os02g0602100
2621,Os03g0142600
2622,Os05g0545300
2623,Os11g0666200
2624,Os12g0137700
2625,Os11g0701800
2626,Os12g0603700
2627,Os03g0252100
2628,Os03g0326000
2629,Os01g0937100
2630,Os09g0356100
2631,Os05g0466700
2632,Os03g0186500
2633,Os04g0555300
