Gene,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
Os02g0291500,['PS.lightreaction.NADH DH'],LOC_Os02g18940,-0.057878310805196,0.980062377228341,,0.080245449332044,0.997024584631436,,-0.742599112187834,0.357322250636227,,-0.877593751530367,0.235730523766581,,-0.619061695761496,0.447569778622283,
Os02g0291600,['misc.GDSL-motif lipase'],LOC_Os02g18954,-0.043466545676992,0.987614535314371,,0.911113172631771,0.697832451557769,,1.36813111008462,0.098691947783798,,1.49780868199555,0.056077919396214,,2.10549597156317,0.00375658338421,Up
Os02g0293350,NA,None,0.474784348055538,0.861943432704368,,0.009432522326533,0.999361875078358,,1.0201973469601,0.409563960067591,,1.16470395684559,0.311285070719777,,0.827761327957185,0.520133725672924,
Os02g0293400,['development.unspecified'],LOC_Os02g19140,-0.729847402435705,0.323254481629942,,0.065922551963374,0.997024584631436,,-0.209395054669447,0.776322300639885,,0.065740786491352,0.931800353424515,,-0.055245582313306,0.945586212061971,
Os02g0293500,['protein.degradation.serine protease'],LOC_Os02g19150,-0.364376109352032,0.857434120206441,,0.913153764225904,0.633877471410071,,0.940900752932064,0.264428360006785,,1.06247180153182,0.17467279515238,,1.20547740501392,0.119040840073049,
Os02g0293800,['not assigned.unknown'],LOC_Os02g19170,-0.360707242960344,0.7532098272153,,-0.305343219271266,0.949197569492016,,-0.155775390734032,0.84193963421258,,0.081339401710696,0.916146759160656,,0.038495998476439,0.960897496288314,
Os02g0294100,['not assigned.unknown'],LOC_Os02g19200,0.799771513992296,0.162352543018182,,0.22519413104338,0.969871132903849,,1.03131741278691,0.023255060336464,Up,1.19697022597963,0.004652966642765,Up,0.796852420155528,0.098787363023517,
Os02g0294600,['development.unspecified'],LOC_Os02g19210,-0.371118501422073,0.611658531618946,,0.147493302867784,0.98740587113306,,0.365224796685221,0.443960418714887,,0.319362828295768,0.500246610446227,,0.229849192246913,0.6597498831088,
Os02g0296800,['tetrapyrrole synthesis.sirohydrochlorin ferrochelatase'],LOC_Os02g19440,0.102518279266499,0.954181480683058,,0.243638882866898,0.973413710219213,,0.023371814756176,0.978507909491683,,0.152479501763262,0.839470876754793,,0.267808953905171,0.71423959049405,
Os02g0298100,NA,None,-0.350580723365626,0.854536122275113,,0.157322460945641,0.997024584631436,,-0.51223441150885,0.610906279886692,,-0.791173901840708,0.368748046528945,,-0.54693725040392,0.576681017141324,
Os02g0299300,['not assigned.unknown'],LOC_Os02g19650,2.47819102179053,0.001540962747335,Up,2.58315509345104,0.001652858045983,Up,3.65676471081574,6.89E-08,Up,4.09735075454364,4.77E-10,Up,3.8240781840694,1.26E-08,Up
Os02g0300700,['protein.synthesis.initiation'],LOC_Os02g19770,1.01404317188644,0.025190354853588,Up,0.373419239226704,0.862278827783231,,1.57351905339694,2.56E-05,Up,1.59244643755964,1.39E-05,Up,1.34131294413183,0.000518890027165,Up
Os02g0301100,['development.unspecified'],LOC_Os02g19820,1.36830393665102,0.012937545467099,Up,1.73377115011152,0.001371821998978,Up,2.18865797156142,1.76E-06,Up,2.15387166863209,2.18E-06,Up,1.87462976627383,7.00E-05,Up
Os02g0301450,NA,None,-0.26547030631464,0.907515726551218,,0.580091567094102,0.907872294713862,,-0.015026287436569,0.990849409948788,,-0.835605719346726,0.379487018839504,,-0.525413541901175,0.622903437265397,
Os02g0301800,['stress.biotic.PR-proteins'],LOC_Os02g19890,0.202382691664229,0.889609862280493,,0.676749325508342,0.605796485371566,,-0.602269282805349,0.330772697469684,,-0.719903630677641,0.210382039221586,,-1.19071137459296,0.025426647153178,Down
Os02g0302200,['amino acid metabolism.degradation.aromatic aa.tyrosine'],LOC_Os02g19924,-1.27090488122603,0.301972517185371,,-0.254972680685734,0.993325510538457,,0.180752615883175,0.888634138673641,,-0.06017657163116,0.96269168405168,,0.879174795215792,0.359946027069883,
Os02g0302500,['not assigned.unknown'],LOC_Os02g19950,-0.458226247844699,0.894878633895574,,0.481253794347566,0.981610610782119,,-1.22433520612068,0.449631850318972,,-1.30015675476746,0.387510675487068,,-1.37705262004021,0.37807321202518,
Os02g0302700,"['amino acid metabolism.degradation.aromatic aa.tyrosine', 'secondary metabolism.isoprenoids.tocopherol biosynthesis']",LOC_Os02g19970,-0.501379061299926,0.32493134772288,,0.4880198679373,0.51423075573936,,0.66927933699997,0.059902116326297,,0.263428277362136,0.538971899088778,,0.196730288207058,0.676113743995623,
Os02g0302900,['not assigned.unknown'],LOC_Os02g19990,0.86588144342621,0.311306623131716,,-0.157661467491428,0.997024584631436,,-0.107947199989633,0.911159182340332,,0.415440479293092,0.585700816192927,,0.729847433901628,0.28570417587963,
Os02g0304800,['development.unspecified'],LOC_Os02g20160,-0.207783080966985,0.904707581067596,,0.020334570376575,0.997885281785442,,-0.780849903083207,0.289956457074886,,-1.81458081589856,0.004882996230163,Down,-1.10811559756215,0.106706917471509,
Os02g0306550,['not assigned.unknown'],LOC_Os02g20380,-0.44852714982073,0.541546077851608,,0.02190692477525,0.997885281785442,,-0.284034593125827,0.618355914100683,,-0.163999992289842,0.777681022093525,,-0.303140146121939,0.584912842152452,
Os02g0306900,['stress.abiotic.heat'],LOC_Os02g20394,0.1019582580547,0.970166650425454,,-0.461661018554239,0.939709527685711,,-0.311228629397084,0.771548291618624,,-0.315176991418972,0.755541907491455,,-0.802504339483705,0.368533686631245,
Os02g0307800,['not assigned.unknown'],LOC_Os02g20490,-0.627448537141198,0.763330490156994,,-0.417209524676835,0.974739737345795,,-1.4223161670628,0.219464917072291,,-1.37076915878244,0.202568386369256,,-0.649985020943307,0.598350503124773,
Os02g0310200,NA,None,0.339278899823636,0.562998226077299,,0.220321260685076,0.934567473696703,,0.15568225703027,0.738935833600974,,0.068021370771465,0.890110278817494,,0.626339612629767,0.064418334426774,
Os02g0312600,['signalling.G-proteins'],LOC_Os02g20850,-1.3640180741439,0.005413481283673,Down,-0.479640608167915,0.78845168311099,,-0.976468799506741,0.049298702343262,,-1.4336861148227,0.001454237917392,Down,-1.18434252809031,0.01253290942445,Down
Os02g0312700,['not assigned.unknown'],LOC_Os02g20860,0.474078710308625,0.680505911762052,,-0.382596261007572,0.933933735958819,,-0.242310279445452,0.773917536319796,,-0.353753695167847,0.637383255289119,,-0.396404055539716,0.604840383125255,
Os02g0313500,['mitochondrial electron transport / ATP synthesis.cytochrome c oxidase'],"LOC_Os02g20940, LOC_Os02g20950",0.293997853903542,0.661027412469176,,0.112143859218359,0.991135553790868,,0.498871847236034,0.185896758440062,,0.571541238035024,0.104506957596108,,0.233938729246726,0.601532958504966,
Os02g0313700,['signalling.calcium'],LOC_Os02g20970,1.30504237944768,0.014840118888762,Up,0.538596395437094,0.771394200320727,,3.03851798095272,7.41E-13,Up,3.34358235049075,1.55E-15,Up,2.8513430974846,2.48E-11,Up
Os02g0315400,['not assigned.unknown'],LOC_Os02g21080,-0.250716959029224,0.735578173520445,,-0.286975595218156,0.882792757350595,,-0.601926936653895,0.113956964084539,,-0.626842699526617,0.082433860208753,,-0.408431384312161,0.312848719885255,
Os02g0315600,"['RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family']",LOC_Os02g21090,-0.452316879614047,0.776794623481651,,-0.187140952366892,0.995631473637254,,-1.71802069834986,0.034371029822849,Down,-1.67631632056597,0.026470495599615,Down,-0.96758115191896,0.239106132219829,
Os02g0316200,['protein.degradation.ubiquitin.E3.SCF.FBOX'],LOC_Os02g21110,-0.223142963115997,0.865580724341049,,0.208942332293106,0.976929953644583,,0.600921722763345,0.280811407913324,,0.480136008889306,0.394686283987217,,0.823123797632034,0.102733011352265,
Os02g0317400,['protein.targeting.secretory pathway.unspecified'],LOC_Os02g21250,0.171548177333254,0.870572071073027,,-0.24085562913873,0.945864035956872,,0.359996668292107,0.453913534475442,,0.255971137303888,0.606212081185511,,0.286099245619103,0.568575258999307,
Os02g0317500,['protein.degradation.ubiquitin.E3.SCF.FBOX'],LOC_Os02g21260,-0.068825693385127,0.969302630005246,,0.219106396374423,0.973413710219213,,0.80978068467787,0.09916303740608,,0.625012122939401,0.217287122632879,,1.22333134453588,0.004849955415963,Up
Os02g0317700,['not assigned.unknown'],LOC_Os02g21269,-0.180421879708651,0.850104167288178,,-0.190272833455928,0.966109096519404,,-0.20278714487509,0.697816757423658,,-0.167913458451737,0.739628080045225,,-0.475195394153951,0.274352303947381,
Os02g0318100,['mitochondrial electron transport / ATP synthesis.alternative oxidase'],LOC_Os02g21300,1.31617808663994,0.206323588538971,,-0.824868349625164,0.800558726031813,,1.12681741078494,0.208674549127458,,1.03549456651738,0.241045736115242,,0.621208143126397,0.547996423328545,
Os02g0319100,['RNA.RNA binding'],LOC_Os02g21430,-0.540049521901105,0.357841696640862,,0.203124699443235,0.967092730076826,,0.057692576033931,0.925590697636666,,0.020826956781258,0.972512790999814,,0.179235579241771,0.74590979309849,
Os02g0319300,['misc.glutathione S transferases'],LOC_Os02g21460,-0.033243322430823,0.984194342185692,,-0.14427854125104,0.992431988146686,,-0.06206257083527,0.93116158599493,,0.082112011747106,0.901688839278154,,0.075472962836977,0.914931849553427,
Os02g0320300,['secondary metabolism.flavonoids.chalcones'],LOC_Os02g21520,-0.187092434638225,0.933520434355788,,-0.626845228827698,0.870704530799102,,-1.28213036358108,0.159642835382027,,-0.755482278319827,0.399797417290253,,-1.4098916541709,0.109442058481896,
Os02g0321000,['not assigned.unknown'],"LOC_Os02g21570, LOC_Os02g21580",0.098867547400139,0.97255174729911,,-0.273275136308032,0.988251450068353,,-0.566325149904747,0.612006874030683,,-1.87672610292438,0.049634428112284,Down,-0.911498796889451,0.371272681290455,
Os02g0321900,"['protein.synthesis.ribosomal protein.prokaryotic.unknown organellar.50S subunit.L10A', 'protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L10A']",LOC_Os02g21660,0.353455216592527,0.758229657378339,,-0.702536971153111,0.55708957227194,,-0.611504433186182,0.299091464720796,,-0.610071615917711,0.286769073317571,,-0.465545468589468,0.45206414331926,
Os02g0322400,['protein.postranslational modification'],LOC_Os02g21700,0.146964007101768,0.968216628862657,,-0.942792307151285,0.837339807050833,,1.24697384301006,0.241938946897248,,0.48643079103267,0.705740169699818,,0.615113195147825,0.632503824129825,
Os02g0324200,['not assigned.unknown'],LOC_Os02g21870,-0.040014621974812,0.982475553670279,,-0.250872553409572,0.968381104328135,,-0.90663731646006,0.11278880937726,,-1.08262838414056,0.040230757789566,Down,-1.07161918026263,0.050831825933434,
Os02g0324400,['not assigned.unknown'],LOC_Os02g21890,0.661269587812987,0.362175788510111,,0.221165460918496,0.975761774549926,,1.28722700996956,0.005425546053191,Up,1.10029458425327,0.018436740624853,Up,0.494248047232332,0.412257291945228,
Os02g0324700,['not assigned.unknown'],"LOC_Os02g21920, LOC_Os02g21925",1.19203537633992,0.003130758468016,Up,0.823775987789681,0.147955060194859,,1.79653676010699,2.69E-07,Up,1.62045148693684,4.19E-06,Up,1.60745773887854,6.21E-06,Up
Os02g0325600,"['RNA.regulation of transcription.G2-like transcription factor family, GARP']",LOC_Os02g22020,-0.09499885930499,0.97568712025155,,0.364371575944095,0.975761774549926,,0.651392135505849,0.539457521806434,,0.821339324193692,0.383755824038951,,1.16642999207548,0.18533819137194,
Os02g0326500,['not assigned.unknown'],LOC_Os02g22084,0.096313345910338,0.971543330856976,,-0.106519314038388,0.997024584631436,,-1.69074463422685,0.039373432413384,Down,-1.88668387761783,0.014279682908388,Down,-2.64816771988392,0.001409133716151,Down
Os02g0326600,['development.unspecified'],LOC_Os02g22090,0.056914406672535,0.972105231651555,,-0.213979171196806,0.971781418562517,,-0.371350547237412,0.4977858301844,,-0.178053921461542,0.767039133002902,,-0.72449577954411,0.119863909721195,
Os02g0326700,['protein.degradation.serine protease'],LOC_Os02g22100,-2.8003273264881,0.302513005601747,,-1.05968463500038,NA,,-2.8634116100981,0.201985898744419,,-2.4064613270436,0.250387940049888,,-1.65565112827818,0.459850805348781,
Os02g0327000,['RNA.regulation of transcription.C2H2 zinc finger family'],LOC_Os02g22130,1.08382233938347,0.002302393671887,Up,1.17203504693668,0.001770192825125,Up,1.82250089995423,2.20E-09,Up,1.76882448248742,6.20E-09,Up,1.71110431449964,2.62E-08,Up
Os02g0327500,['not assigned.unknown'],LOC_Os02g22160,2.15723808022396,5.64E-07,Up,1.31990315777364,0.016386112467368,Up,3.15696052249474,1.71E-15,Up,2.81717084823967,1.77E-12,Up,2.96332300225677,1.31E-13,Up
Os02g0327700,['not assigned.unknown'],LOC_Os02g22190,-0.638649430274049,0.132498109793522,,-0.410171311143184,0.687760931305387,,-0.824448487218708,0.015486572508796,,-1.15532955241607,0.000220313633531,Down,-0.77742294403929,0.022887511332414,
Os02g0328300,['PS.lightreaction.other electron carrier (ox/red).ferredoxin oxireductase'],LOC_Os02g22260,-0.396593030062036,0.7532098272153,,0.301018609211314,0.964513539330543,,0.07612711257828,0.933163384510861,,-0.021440125896462,0.980120258843116,,0.487205209570648,0.476342889758785,
Os02g0329800,['not assigned.unknown'],LOC_Os02g22380,0.140848606018503,0.936320689355326,,-0.107483111230773,0.997024584631436,,-0.012043768008953,0.989832327421523,,-0.184264617873706,0.817649389989366,,-0.583802092448117,0.384288940919149,
Os02g0331200,['not assigned.unknown'],LOC_Os02g22650,-0.278960087348433,0.662325508918228,,-0.031929164598758,0.997024584631436,,-0.673146227095685,0.049115983027702,,-1.03052108318524,0.000769363822142,Down,-0.754975999323595,0.02225467420376,
Os02g0331400,['development.unspecified'],LOC_Os02g22680,-1.72766011013244,0.074182349602089,,-2.66712913574885,0.002896666277528,Down,-1.73533724908574,0.05098986571886,,-1.81132449448127,0.031197225353746,Down,-2.50706782788236,0.004280909501848,Down
Os02g0332200,['protein.folding'],LOC_Os02g22780,0.501882239310611,0.574731069854346,,-0.459518120331212,0.847879364163549,,-0.338569735036854,0.606603414415542,,-0.176436582667568,0.80046260882629,,-0.352076825420877,0.585368437303344,
Os02g0332450,NA,None,0.616106064737068,NA,,-0.459102500023413,NA,,1.15859040464438,0.632972490673055,,-0.450521852772463,0.875161711135454,,-0.686058546784606,0.820399447990483,
Os02g0332700,['not assigned.unknown'],LOC_Os02g22820,0.724532410739553,0.546130205019636,,0.230075402125637,0.991135553790868,,1.37926754151573,0.04770412616678,Up,1.86818043940547,0.002723452571189,Up,1.59260928130925,0.015961099823786,Up
Os02g0332800,NA,None,1.27396394223524,0.000631319691986,Up,1.09133157912979,0.011156059536302,Up,1.31531197750344,0.000189418639168,Up,1.3997027296233,4.50E-05,Up,1.3902389480113,6.25E-05,Up
Os02g0433600,['not assigned.unknown'],LOC_Os02g23823,0.08856152937596,0.939196097065994,,0.055132507601961,0.997024584631436,,0.255158481663291,0.602474280014736,,0.154772399889293,0.760008538399597,,0.30233653410798,0.512123486524728,
Os02g0433900,['not assigned.unknown'],LOC_Os02g23826,-0.144924444230997,0.965425177967018,,-0.628812119019151,0.930223210024202,,-0.399039866494997,0.77165079182093,,-0.622721764432344,0.605993933558032,,-0.456580028533709,0.732225182871101,
Os02g0435400,['not assigned.unknown'],LOC_Os02g23930,-0.745717824620643,0.316584770847144,,-0.254088418441843,0.968870612659614,,-1.36730621176261,0.011965464909436,Down,-1.84864925016825,0.000280629807872,Down,-1.62100369907531,0.002176204502731,Down
Os02g0435600,['not assigned.unknown'],LOC_Os02g23939,0.096932760686086,0.963827690555365,,-0.040595660142999,0.997041460101529,,-1.09428696796193,0.118137597159938,,-1.0697638265178,0.105673515049253,,-1.18177335964491,0.081775334695562,
Os02g0436400,['amino acid metabolism.synthesis.aspartate family.lysine.dihydrodipicolinate reductase'],LOC_Os02g24020,0.270812930663895,0.732113917469252,,-0.234489113879698,0.93945059728237,,-0.445065545523655,0.31165263430822,,-0.163111472783406,0.748567160937607,,-0.259395909866876,0.59366396428621,
Os02g0437300,NA,None,-0.018140296977195,0.991529392027447,,-0.570070953215806,0.669397688998092,,-0.951294554701555,0.076356405072525,,-1.14159302969637,0.020954007397404,Down,-0.726918554260327,0.183847502047382,
Os02g0439200,['not assigned.unknown'],LOC_Os02g24270,-0.365639132670912,0.887654486318839,,-0.451653120534497,0.970286758107322,,-0.285796618955486,0.838602681375321,,-0.74705890965556,0.518190714648524,,-1.96757171365986,0.06888288652297,
Os02g0440000,['amino acid metabolism.synthesis.aspartate family.lysine.diaminopimelate decarboxylase'],LOC_Os02g24354,0.031106249057062,0.978337914674827,,-0.388735693470373,0.656458901417447,,-0.234912552624666,0.565052126931752,,-0.10815529848081,0.806935310600879,,0.030722066865198,0.949972245366969,
Os02g0445700,['not assigned.unknown'],LOC_Os02g24750,-0.087738638953537,0.943996863940599,,-0.023622698722787,0.997885281785442,,-0.762016408541014,0.069486327663741,,-0.521885155648594,0.228562912893074,,-0.350550754415608,0.468857259636093,
Os02g0448000,['RNA.regulation of transcription.putative transcription regulator'],LOC_Os02g25020,0.035523078704892,0.980111938994099,,0.043007901504817,0.997024584631436,,-0.504986450766902,0.27752656639076,,-0.387471312423542,0.41296557721366,,-0.156460232956647,0.786581612635557,
Os02g0448400,['signalling.calcium'],LOC_Os02g25060,0.403516380487495,0.760659081551758,,-0.316409603728909,0.965183692872775,,0.748747781822253,0.26669856087789,,0.604721267388073,0.374882047784378,,0.154771965746152,0.867070442049677,
Os02g0448600,['not assigned.unknown'],LOC_Os02g25080,0.929708847845969,0.01440886083025,,0.399327046120405,0.740389524872904,,0.923123407044716,0.010165630829261,,1.06238792072932,0.001501619850117,Up,1.07092008971502,0.001704868991587,Up
Os02g0450000,['not assigned.unknown'],LOC_Os02g25230,0.669740911309696,0.39693371347941,,-0.300206860674729,0.956667124201525,,-0.817490453621949,0.179727695887469,,-0.661445294591033,0.272634002879768,,-0.823129537390572,0.169880821620134,
Os02g0451900,['not assigned.unknown'],LOC_Os02g25449,-0.968063588857333,0.422275467106557,,-0.501343705333004,0.931787107229981,,-1.82250256988972,0.041412403706097,Down,-2.30717800913259,0.006436702470504,Down,-1.74524645916196,0.044472614860899,Down
Os02g0453000,NA,None,-0.589759002145342,0.788868152497272,,-0.213667899182622,0.997024584631436,,-1.39235731008837,0.234345032446189,,-1.67236390014095,0.121589753341121,,-1.16192886191165,0.314194600871284,
Os02g0453300,['not assigned.unknown'],LOC_Os02g25624,-0.189778530527698,0.921337772460194,,0.083208387583845,0.997024584631436,,-0.469326413378175,0.584103254687124,,-0.743261899163881,0.316181280465793,,-0.336103335770956,0.705539538128853,
Os02g0453800,['not assigned.unknown'],LOC_Os02g25650,-0.771296971310899,0.564130458669596,,-0.444201500265369,0.946632295168436,,-1.90328034872713,0.02965513422699,Down,-2.72229387123651,0.001543446070401,Down,-2.58076555003685,0.003799248809669,Down
Os02g0454500,['secondary metabolism.wax'],LOC_Os02g25700,-0.818097193276618,0.333122459716054,,-0.602260834453437,0.755987756024281,,-1.18148360076808,0.066140565078909,,-1.28939892701364,0.03186616286743,Down,-1.76034625602106,0.004462581238469,Down
Os02g0456800,['stress.biotic.PR-proteins'],LOC_Os02g25900,-0.322781867180376,0.812764036606868,,-0.088235521784764,0.997024584631436,,-0.424664562039462,0.550897730918977,,-0.476391857867168,0.477564791656419,,-1.16531948983924,0.037371887612572,Down
Os02g0458100,['secondary metabolism.isoprenoids.terpenoids'],LOC_Os02g26014,-0.032688089185935,0.993838940658062,,0.634411112876304,0.969105047574808,,0.0003136955442,0.999885661190035,,-0.311328757017405,0.866663330551456,,-1.7500523190746,0.255047653001118,
Os02g0460200,['not assigned.unknown'],LOC_Os02g26210,-0.818255565912749,0.764533459952818,,0.045925974175383,0.997885281785442,,-0.373476293546548,0.836486055613305,,-1.57802325893428,0.278788755735842,,0.170746846484769,0.926466730400049,
Os02g0461100,['not assigned.unknown'],LOC_Os02g26294,-0.361808508372046,0.820058248184872,,0.124830878440921,0.997024584631436,,-2.03173824038045,0.002579012139726,Down,-2.08783725399357,0.001137415920169,Down,-1.13386048371611,0.10789028051778,
Os02g0461200,['not assigned.unknown'],LOC_Os02g26300,0.15554057738491,0.931289748986033,,0.197164564794995,0.990490361131471,,-0.421666601638519,0.61807791036946,,-0.502403365431482,0.511727024726466,,-0.158336851984278,0.867070442049677,
Os02g0462000,NA,None,0.840142922337845,0.469505196341988,,0.608902662819157,0.871881735017822,,1.00566643251661,0.213140543331244,,0.62410729156657,0.475140446070207,,0.811405159489649,0.335754349682411,
Os02g0464400,['not assigned.unknown'],LOC_Os02g26550,-0.549460301005969,0.528018324013658,,-0.178660934213075,0.987778972564539,,-1.44047659898347,0.006397598021561,Down,-1.28112205016899,0.011621214486591,Down,-1.53174145052584,0.003059616219677,Down
Os02g0465400,['hormone metabolism.brassinosteroid.synthesis-degradation.sterols.DWF5'],LOC_Os02g26650,0.294833552078567,0.783559675365678,,-0.575495107819904,0.647286309650293,,-0.236312055371018,0.709886492330425,,-0.038945364373277,0.9552929630069,,-0.260577133886693,0.673030450558508,
Os02g0465600,['not assigned.unknown'],LOC_Os02g26670,-0.671300787184091,0.739296080379448,,-0.494257504643216,0.964513539330543,,-0.235366681547278,0.868176177595778,,0.277065388870019,0.827533741418151,,-0.158035254756958,0.913658376725348,
Os02g0465900,['transport.unspecified cations'],LOC_Os02g26700,-0.249297357792536,0.871045791464227,,0.246219812722457,0.978469643293604,,0.949685797438578,0.115193466125702,,1.06185990305348,0.065973427358931,,1.71006578697495,0.001085714433594,Up
Os02g0466400,"['signalling.phosphinositides.inositol-1,3,4-trisphosphate 5/6-kinase']",LOC_Os02g26720,5.44084790383036,3.54E-18,Up,3.40424628965402,1.64E-06,Up,6.74370032955835,4.04E-29,Up,6.94882519545682,4.84E-31,Up,6.59359851276742,8.82E-28,Up
Os02g0466600,NA,None,0.155264548994436,0.901086053076064,,-0.278977283382667,0.935890260988204,,-0.438886765217654,0.430094167947143,,-0.420080566658659,0.428344681117574,,-0.105334376233449,0.877070244485186,
Os02g0467200,['not assigned.unknown'],LOC_Os02g26790,0.096609726776894,0.953534009957785,,-0.593217854588766,0.676129989173509,,-1.13257212832914,0.029509321780044,Down,-1.04213396693103,0.03937907490229,Down,-0.752267990477318,0.172843963292627,
Os02g0467400,NA,None,0.308924620613844,0.844551023927917,,0.641817715303219,0.755780933279804,,0.65286968168806,0.37752701591769,,0.696105230746266,0.312314389627566,,0.229535741675504,0.803802210314218,
Os02g0467600,['misc.cytochrome P450'],LOC_Os02g26810,3.94519957949406,9.75E-06,Up,1.9203457686108,0.192381332306224,,4.91401560836852,2.71E-09,Up,4.68655433669573,1.47E-08,Up,3.43760724502352,0.000108394264614,Up
Os02g0468200,['not assigned.unknown'],LOC_Os02g26850,0.569593673967848,0.503371144650309,,0.069702501276587,0.997024584631436,,-0.146601462166158,0.858377137105826,,-0.515359430638699,0.425176683643932,,-0.197989618564675,0.802116492010483,
Os02g0468400,['signalling.lipids'],LOC_Os02g26860,0.096119071348286,0.934301288849412,,0.203612096202867,0.964513539330543,,0.921396512509927,0.011130982413698,,0.928815079834103,0.008259957459745,,1.0274262283427,0.003292446980749,Up
Os02g0469600,['protein.degradation.cysteine protease'],LOC_Os02g27030,-0.03883809204107,0.97590585084381,,0.483009268181117,0.542564893641378,,0.5503347973368,0.140235140470421,,0.508597181654126,0.17178854813174,,0.624674551974241,0.081067379361276,
Os02g0469900,['RNA.regulation of transcription.Nucleosome/chromatin assembly factor group'],LOC_Os02g27060,0.403657690177378,0.879408847156914,,0.475119776594625,0.969762692512551,,0.534924772325458,0.6933409882527,,-0.391129534138158,0.78265815511942,,0.565161264353765,0.669339576089833,
Os02g0470000,"['RNA.regulation of transcription', 'development.unspecified']",LOC_Os02g27070,-1.19318872924983,0.507148111349874,,-0.359931632017413,0.988251450068353,,-3.29753544732772,0.02256276730913,Down,-3.26887851076403,0.012084631772836,Down,-2.38944300808634,0.057932304117707,
Os02g0470600,['not assigned.unknown'],"LOC_Os02g27110, LOC_Os02g27130",-0.777166235623099,0.384700565732713,,0.031879787201682,0.997885281785442,,-0.338152139718557,0.671153474994946,,-0.404172248175327,0.585554476142375,,-1.40302215935669,0.018363024135501,Down
Os02g0471500,['protein.postranslational modification'],LOC_Os02g27220,1.10067122570358,0.009731053841897,Up,0.749895836033419,0.247436883783267,,1.65069377170343,4.80E-06,Up,1.47400514785691,5.52E-05,Up,1.14316449930085,0.003166633944934,Up
Os02g0472700,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os02g27310,1.89047304446847,0.049325494629528,Up,1.27001486718926,0.473918854180138,,2.92882781536236,0.00011635522355,Up,3.43369299597079,1.85E-06,Up,2.96969124409533,8.29E-05,Up
Os02g0473200,['protein.degradation.aspartate protease'],LOC_Os02g27360,0.942193147320744,0.270645222953224,,1.39710359212985,0.078245876759968,,1.98550187298925,0.000420445581212,Up,1.83309912691246,0.001215170214133,Up,1.95560663844778,0.000513347686317,Up
Os02g0474000,['not assigned.unknown'],LOC_Os02g27400,-0.310018461956976,0.84319900157741,,0.483857607407664,0.902464058148012,,-0.188880664679028,0.835681156135585,,-0.112736892582193,0.901639398550905,,0.211167568380529,0.813501774504999,
Os02g0474300,['DNA.synthesis/chromatin structure'],LOC_Os02g27440,-0.258904986875434,0.778955155286047,,-0.225027684009979,0.95355593071953,,-0.20777916766368,0.717065557585198,,-0.064170398934975,0.91522897270186,,0.339714882840528,0.484168377566775,
Os02g0474700,['protein.targeting.nucleus'],LOC_Os02g27470,0.02253385671852,0.987408403824521,,-0.338918527474182,0.887716711686833,,-0.422951176806539,0.382595547577299,,-0.263745524410258,0.608883714487143,,-0.600341464599063,0.175585607205447,
Os02g0475300,['cell.cell death.plants'],LOC_Os02g27480,0.419511195096827,0.293743672068998,,0.627307545941911,0.081540950797689,,1.45220908706986,9.51E-10,Up,1.37115882679687,7.03E-09,Up,1.31114759677891,5.42E-08,Up
Os02g0475400,['transport.unspecified cations'],LOC_Os02g27490,-1.3719158162616,0.332496439513614,,-0.88533929648017,0.808856576492949,,-1.75441803108625,0.134527767740237,,-0.946936151143344,0.396432200809917,,-1.38171859468516,0.22159637507358,
Os02g0477100,['not assigned.unknown'],LOC_Os02g27592,-1.19414375055903,0.241357551300834,,-0.154464040656065,0.997024584631436,,-1.2536092452213,0.13488277930298,,-1.59731832461912,0.039257844350195,Down,-1.9742284857375,0.012414973503508,Down
Os02g0477300,['not assigned.unknown'],LOC_Os02g27594,-0.022385903437579,0.991124285115681,,-0.016156854334305,0.997885281785442,,-1.25584946308757,0.022844881858163,Down,-1.26828228934155,0.018180276369974,Down,-1.109907497317,0.047967805544647,Down
Os02g0478050,['not assigned.unknown'],LOC_Os02g27674,-0.351409641616992,0.902818509303976,,-0.050379473552256,0.997885281785442,,-1.60805915125107,0.205418374793693,,-2.33412743196959,0.052358561370478,,-1.93316967863309,0.117834933930181,
Os02g0478600,['protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S15A'],LOC_Os02g27760,0.513960685135013,0.606198987805136,,-0.343717669846544,0.93945059728237,,-0.25483434787744,0.740246965634426,,-0.069016960848957,0.933742503350949,,0.327634364561265,0.648623123268483,
Os02g0478700,['not assigned.unknown'],LOC_Os02g27769,0.468753290146853,0.58637528718238,,-0.51023747088976,0.759812641738918,,-0.681331058393832,0.19799791959916,,-0.588493037132311,0.268034982378499,,-0.470248112660325,0.407672727422018,
Os02g0480900,['not assigned.unknown'],LOC_Os02g27950,0.152606260415471,0.852996350190017,,0.360292034635858,0.716387843420457,,1.11389631152305,8.00E-05,Up,1.19699552339126,1.44E-05,Up,1.12799368896027,6.09E-05,Up
