Gene,WGCNA_Modules, IntraModular Connectivity
Os01g0874700,Red,4.58820677496451
Os01g0874800,Black,17.2809897496702
Os01g0874900,Turquoise,23.3538718830007
Os01g0875400,Red,18.7614038702637
Os01g0875500,Turquoise,34.9975952094957
Os01g0875700,Grey,0.042616621323616
Os01g0876300,Turquoise,109.668797641694
Os01g0876400,Turquoise,141.863839644935
Os01g0876500,Red,11.5042880289672
Os01g0876800,Magenta,1.93562948606342
Os01g0877600,Blue,1.35079418661926
Os01g0878000,Blue,0.32193710737016
Os01g0878300,Salmon,3.11383583975446
Os01g0878400,Turquoise,3.32666066334801
Os01g0878700,Turquoise,21.6927086420603
Os01g0878800,Blue,1.77402626832984
Os01g0878900,Magenta,30.2862531091038
Os01g0879400,Midnightblue,2.54078846258128
Os01g0879500,Brown,30.7028161426454
Os01g0880200,Purple,8.84100576406568
Os01g0880400,Yellow,8.90553714656541
Os01g0881300,Blue,3.50717730086767
Os01g0881800,Tan,3.31236619507331
Os01g0881900,Turquoise,74.9322689748446
Os01g0882200,Tan,3.02569685912922
Os01g0882300,Yellow,0.411249597749145
Os01g0882400,Yellow,25.8075829640435
Os01g0882500,Blue,161.981593318263
Os01g0883000,Black,3.9324209033175
Os01g0883800,Pink,5.67674137911708
Os01g0883900,Blue,14.1633642476948
Os01g0884200,Turquoise,16.6262814306951
Os01g0884300,Turquoise,96.7858437336375
Os01g0884400,Turquoise,1.17717471972741
Os01g0884700,Turquoise,2.27383638572203
Os01g0884900,Green,37.7341951024305
Os01g0885000,Black,1.14268119164951
Os01g0885200,Yellow,17.5619363005746
Os01g0885300,Magenta,1.17678073941494
Os01g0886300,Blue,7.13854068807967
Os01g0886350,Blue,1.50575098282454
Os01g0886900,Green,5.66913167508288
Os01g0887100,Blue,43.4935055594638
Os01g0887400,Blue,11.5311868822162
Os01g0887700,Pink,1.93901898405651
Os01g0888300,Yellow,3.43071929351567
Os01g0888500,Brown,35.7483208395608
Os01g0888600,Blue,11.187121352533
Os01g0888800,Turquoise,24.9401469257659
Os01g0888900,Red,19.531435119521
Os01g0889000,Brown,26.8956488326111
Os01g0889800,Blue,58.3563205419636
Os01g0889900,Pink,1.20080638476331
Os01g0890600,Black,9.64932978377338
Os01g0891700,Yellow,1.64042315078943
Os01g0892300,Black,2.50973121985437
Os01g0892800,Yellow,33.3048511149467
Os01g0893300,Black,2.97608139060057
Os01g0893400,Green,9.70982007407057
Os01g0894000,Midnightblue,1.69372771962439
Os01g0894600,Tan,10.8461455957643
Os01g0894700,Blue,138.172894275353
Os01g0895100,Green,32.3130959022572
Os01g0896200,Magenta,30.0267467685098
Os01g0896700,Brown,118.289008740094
Os01g0896800,Brown,95.541580863385
Os01g0897000,Brown,1.2756521914017
Os01g0897300,Blue,81.6807676532409
Os01g0897500,Brown,39.0592081212022
Os01g0897600,Green,27.0741890032897
Os01g0897700,Magenta,25.9041561770295
Os01g0898600,Green,0.801960140551287
Os01g0898900,Purple,2.07802099673968
Os01g0899200,Blue,27.3179456831496
Os01g0899500,Blue,29.182810389761
Os01g0900200,Turquoise,61.8827160239464
Os01g0900800,Yellow,20.445581527371
Os01g0900900,Blue,46.4277470099116
Os01g0901000,Salmon,0.42527985901606
Os01g0901200,Brown,115.2086604756
Os01g0901300,Brown,0.820025663637651
Os01g0901500,Green,19.5596969042493
Os01g0901600,Salmon,1.46524944912579
Os01g0901700,Brown,1.69073688999689
Os01g0901900,Tan,6.44769829237433
Os01g0902000,Brown,11.7932411357016
Os01g0902100,Grey,0.004216012218749
Os01g0902300,Yellow,24.5309457965744
Os01g0904200,Blue,146.515437184154
Os01g0904300,Blue,8.8956218037045
Os01g0904400,Turquoise,1.8834725236557
Os01g0904500,Red,9.47583327664552
Os01g0905700,Salmon,0.189380917651709
Os01g0905800,Grey,0.104337061955913
Os01g0906000,Yellow,3.71531143307515
Os01g0906425,Yellow,8.08496418982251
Os01g0906450,Blue,9.37320991173277
Os01g0907200,Yellow,5.60793374523799
Os01g0907400,Brown,10.0039343493412
Os01g0908100,Blue,14.0935102424338
Os01g0908200,Yellow,15.8062128515573
Os01g0908301,Green,4.07348957894496
Os01g0908600,Magenta,11.3110667395487
Os01g0908700,Yellow,16.1410999154193
Os01g0909100,Brown,42.6209432935656
Os01g0909200,Brown,29.5547072486771
Os01g0909400,Blue,0.349265953769036
Os01g0910200,Brown,9.87915889171569
Os01g0910500,Blue,11.4881977106646
Os01g0911000,Yellow,37.7100943622546
Os01g0911100,Turquoise,14.9235608935079
Os01g0911200,Midnightblue,8.92963630870553
Os01g0911300,Purple,20.0401215507107
Os01g0911800,Turquoise,29.655127799616
Os01g0911900,Brown,54.5176899191482
Os01g0912600,Grey,0.009875089614355
Os01g0912850,Pink,4.88532000749968
Os01g0912900,Yellow,1.78548434788508
Os01g0913000,Blue,78.4298974208161
Os01g0913100,Grey,0.025929533545695
Os01g0913300,Turquoise,2.78479625441632
Os01g0913400,Brown,43.7253708843759
Os01g0913800,Brown,2.38567441861436
Os01g0914000,Turquoise,1.05860088562265
Os01g0915000,Turquoise,16.2362763048332
Os01g0915300,Blue,3.80746727520162
Os01g0915350,Grey,0.006377953316032
Os01g0915600,Blue,17.7622714213667
Os01g0915800,Midnightblue,3.36322907377388
Os01g0916350,Grey,0.058060829607521
Os01g0917200,Magenta,4.62027187275765
Os01g0917300,Brown,8.90587646791155
Os01g0917400,Blue,107.451418507746
Os01g0917500,Brown,0.281233567288707
Os01g0918100,Tan,0.627364627795922
Os01g0918300,Blue,18.0629590993647
Os01g0919500,Yellow,33.1312357630828
Os01g0919600,Purple,6.16707079949564
Os01g0919700,Blue,154.477325878542
Os01g0920000,LightGreen,1.04339520474816
Os01g0920100,Red,22.9624577619241
Os01g0920200,Turquoise,43.523682092923
Os01g0920300,Tan,3.47287232024962
Os01g0920500,Brown,4.31411726950411
Os01g0921300,Blue,63.5377948645272
Os01g0921400,Yellow,10.944312005579
Os01g0921600,Brown,27.5736092591779
Os01g0921800,Blue,1.32883656813353
Os01g0922000,GreenYellow,0.420688876631345
Os01g0922600,Turquoise,93.7761439693102
Os01g0922800,Turquoise,42.2580472080584
Os01g0923000,Red,2.7033591979688
Os01g0923300,Turquoise,1.36004907123544
Os01g0923400,GreenYellow,11.586289985874
Os01g0923700,Turquoise,87.9491695211731
Os01g0923900,Green,4.37045660814768
Os01g0924000,Blue,110.957553399478
Os01g0924200,Tan,0.392495408928085
Os01g0924300,Brown,78.2433579126801
Os01g0924400,Black,0.761574782501616
Os01g0924800,Red,0.96769295467358
Os01g0924900,Brown,10.6045668626057
Os01g0925100,Yellow,7.51189296125766
Os01g0925400,Turquoise,17.4863769833483
Os01g0925700,Turquoise,23.6716811294374
Os01g0926300,Turquoise,43.9408940797051
Os01g0926600,Magenta,6.38128529309079
Os01g0926700,Magenta,14.8814960428418
Os01g0926800,Green,37.2552512422744
Os01g0927000,Grey60,3.07911279591625
Os01g0927300,Grey,0.01054911564335
Os01g0927400,Brown,7.53583043431362
Os01g0927500,Tan,2.58108842257098
Os01g0927600,Yellow,29.2699938930205
Os01g0928000,Purple,10.8543044781255
Os01g0928100,Turquoise,19.9129281346084
Os01g0928300,Red,29.4574285539907
Os01g0928800,Brown,32.9970967812085
Os01g0929000,Pink,1.08663845930304
Os01g0929100,Blue,87.9700533838561
Os01g0929200,Blue,2.6664688997669
Os01g0929500,Midnightblue,4.1507637908369
Os01g0930000,Tan,8.07761997869811
Os01g0930200,Yellow,33.4891062132803
Os01g0930500,Turquoise,83.1369105036722
Os01g0930800,Blue,27.3462367847649
Os01g0931100,Turquoise,13.7516190306465
Os01g0931300,Brown,33.7881388742695
Os01g0933075,Blue,3.6206230340298
Os01g0933200,Turquoise,22.3187506685172
Os01g0933300,Pink,2.41729990017181
Os01g0933500,Pink,4.7826908079439
Os01g0933600,Purple,1.85866963083716
Os01g0933900,Turquoise,1.13271185476805
Os01g0934000,Turquoise,78.4033233019347
Os01g0934200,Yellow,14.0655845967265
Os01g0934350,Purple,11.7491078337201
Os01g0934400,Purple,18.3191783295905
Os01g0934500,GreenYellow,7.21791448749
Os01g0935300,Brown,68.6228373873249
Os01g0935400,Green,3.62604269293187
Os01g0935500,Brown,1.70535235105331
Os01g0935600,Purple,14.1273167037012
Os01g0935900,Red,12.7705568803297
Os01g0936100,Turquoise,71.8897257157718
Os01g0936200,Turquoise,124.286666399903
Os01g0936800,Black,3.317517912788
Os01g0937100,Turquoise,2.84670379595803
Os01g0937200,Blue,24.6062127505237
Os01g0937300,GreenYellow,4.14921588394067
Os01g0937400,Black,6.47402758445693
Os01g0938100,Blue,192.142290387949
Os01g0938200,Turquoise,27.205464713335
Os01g0938400,Tan,0.931807685486009
Os01g0938600,Tan,2.18462993786831
Os01g0938900,Brown,79.2036996850758
Os01g0939200,Pink,14.2091300040607
Os01g0939600,Tan,0.975116017072601
Os01g0939700,Brown,0.556653013210466
Os01g0940000,Purple,5.7994247284608
Os01g0940100,Green,8.89461857690129
Os01g0940600,Tan,16.1297152187722
Os01g0940700,Brown,9.68876396208776
Os01g0940800,Brown,8.21204355207833
Os01g0942900,Red,5.37355394550852
Os01g0943800,Red,5.52107739796312
Os01g0944000,Tan,2.92372183138148
Os01g0944100,Turquoise,64.7505748310487
Os01g0944700,Red,8.0308708359451
Os01g0944900,Turquoise,132.493658676874
Os01g0945001,Brown,15.8834202067847
Os01g0945800,Turquoise,173.219420855902
Os01g0946200,Blue,4.5720541299811
Os01g0946700,Red,15.0267033594097
Os01g0947000,Turquoise,6.02704770006917
Os01g0947700,Pink,24.8798114690686
Os01g0948100,Turquoise,26.5899968558479
Os01g0948200,Turquoise,41.9781639513281
Os01g0948500,Yellow,22.8440394511125
Os01g0948600,Turquoise,154.792652655233
Os01g0948900,Black,1.67769019679407
Os01g0949060,Brown,96.2270022158108
Os01g0949400,Blue,13.7409551454408
Os01g0949700,Turquoise,3.65659425384966
Os01g0949750,Turquoise,5.31070546751238
Os01g0950800,Black,2.36457932629189
Os01g0950900,Turquoise,70.0860099705313
Os01g0951100,Magenta,32.7179095784497
Os01g0951200,Brown,137.825412092208
Os01g0951400,Red,17.9740770634842
Os01g0951500,Blue,15.0898432863944
Os01g0952100,Green,2.64237192862751
Os01g0952500,Salmon,0.450629029896009
Os01g0952600,Red,31.3255297407824
Os01g0952700,Turquoise,9.15879475050897
Os01g0953100,Blue,4.65767307017733
Os01g0953400,GreenYellow,3.92493395347783
Os01g0953500,Purple,10.479411550257
Os01g0953600,Turquoise,5.87036825853909
Os01g0954000,Turquoise,50.7130575580858
Os01g0954400,Green,25.5533816723481
Os01g0954500,Turquoise,106.302609864563
Os01g0955000,Salmon,12.4468043470674
Os01g0955700,Turquoise,36.7700124023054
Os01g0956075,Turquoise,29.2564078729049
Os01g0956200,Turquoise,37.6597860952085
Os01g0957000,Turquoise,16.0457415092024
Os01g0957900,Brown,137.413379407363
Os01g0958100,Blue,194.64283386295
Os01g0958500,Turquoise,40.7702024555897
Os01g0958700,Turquoise,181.56226016885
Os01g0958800,Black,7.26684804577134
Os01g0958900,Brown,78.3626485307839
Os01g0959100,Turquoise,20.8633172310213
Os01g0959200,Turquoise,2.77141114034649
Os01g0959750,LightCyan,5.40100869629786
Os01g0959800,Yellow,28.0962784936182
Os01g0959900,Blue,123.690228648998
Os01g0960000,Turquoise,27.3898349899617
Os01g0960200,Turquoise,116.073763641047
Os01g0960300,Black,26.1633766800131
Os01g0960500,Purple,0.504985391308405
Os01g0960800,Turquoise,53.5038704661255
Os01g0961200,Turquoise,34.2845979506346
Os01g0961600,Pink,7.61471711053182
Os01g0962100,Turquoise,70.8305191837461
Os01g0962200,Red,33.1721726307989
Os01g0962400,Turquoise,52.1286119688254
Os01g0962600,Brown,12.9254402045958
Os01g0962700,LightGreen,1.3495383891467
Os01g0963000,Pink,3.21208779771625
Os01g0963400,Blue,95.168549273739
Os01g0963600,Green,1.69702934002518
Os01g0964000,Turquoise,93.8307932229662
Os01g0964133,Black,15.8931242745896
Os01g0964800,Cyan,7.47664681979276
Os01g0964900,Blue,1.40161830861914
Os01g0965000,Blue,10.1799759194481
Os01g0965900,Purple,7.13047223583761
Os01g0966100,Turquoise,200.095272742842
Os01g0966200,Blue,40.2782002298645
Os01g0966300,Brown,145.846883800735
Os01g0966700,Blue,24.3091678446239
Os01g0967900,Blue,22.0585157518757
Os01g0968600,GreenYellow,1.02347379604664
Os01g0969000,Turquoise,0.250532983879313
Os01g0969100,Tan,0.359021626567557
Os01g0969200,Brown,4.4655478658393
Os01g0970400,Turquoise,137.87279068049
Os01g0970600,Blue,77.3648470919688
Os01g0970700,Green,2.81332671452535
Os01g0970900,Brown,27.0041673097408
Os01g0971100,Green,2.87428191680952
Os01g0971200,Turquoise,42.7877080724666
Os01g0971400,Magenta,3.14021055035891
Os01g0971600,Turquoise,9.09947568371315
Os01g0971700,Turquoise,8.97872464845018
Os01g0971900,Grey60,2.90072737286758
Os01g0973300,Midnightblue,4.17204987905333
Os01g0973400,Blue,124.802728383631
Os01g0973600,Turquoise,20.018201329426
Os01g0974000,Blue,10.7926954073662
Os01g0975000,Yellow,41.0665883074247
Os01g0975300,Pink,9.25043960533114
Os01g0976100,Brown,13.0056184671536
Os01g0976200,Red,4.56361727826747
Os01g0976300,Turquoise,149.357806216257
Os01g0976450,Brown,6.91661575421361
Os01g0976500,Red,11.3113835615623
Os01g0976600,Brown,8.84191540110833
Os01g0976800,Brown,47.2342554637904
Os01g0977600,Red,10.7635993587191
Os01g0978000,Black,3.48869491344261
Os01g0978100,Green,39.6211689158234
Os01g0978400,Blue,0.468331124170392
Os01g0978500,Blue,56.9361714511713
Os02g0100100,Brown,24.2110423372147
Os02g0100200,Cyan,3.82026328786424
Os02g0100300,Red,4.94436342143472
Os02g0100600,Brown,2.12464974247275
Os02g0100800,Brown,3.70135518640484
Os02g0101000,Red,35.8990577160164
Os02g0101500,Blue,80.835706853475
Os02g0101750,Cyan,13.4971146497566
Os02g0102200,Blue,5.88875482240458
Os02g0102300,Brown,3.58653516485108
Os02g0102400,Brown,132.184536776674
Os02g0102600,Turquoise,18.0225738328173
Os02g0102700,Brown,88.9429492415938
Os02g0102850,Tan,3.26894865137187
Os02g0102900,Red,6.67285632556805
Os02g0103700,Brown,50.4186531307314
Os02g0103800,Blue,62.9076362467081
Os02g0103900,Brown,155.099990907468
Os02g0104100,Purple,10.6657904870295
Os02g0104150,Purple,7.23619868554007
Os02g0104500,Turquoise,0.498840780415823
Os02g0105200,Turquoise,1.98655964249393
Os02g0105500,Red,10.0430523910039
Os02g0105800,Brown,0.862667668990052
Os02g0106100,Salmon,4.68291146629097
Os02g0106300,Brown,4.39640516474548
Os02g0106600,Turquoise,1.38694072583677
Os02g0106700,Cyan,0.086632854913827
Os02g0106800,Purple,4.39185097637825
Os02g0106900,Salmon,0.580851505322491
Os02g0106966,Cyan,7.21140009768276
Os02g0107000,Brown,5.51156360559053
Os02g0108302,Red,0.423596103939635
Os02g0108500,Turquoise,3.87359302052929
Os02g0108700,Turquoise,1.31554202372807
Os02g0108800,Blue,2.38614759039727
Os02g0109100,Blue,6.10699316086671
Os02g0109200,Blue,15.8393848913194
Os02g0109400,Grey60,0.330817014930744
Os02g0109501,Grey60,0.325826991351041
Os02g0109900,Tan,4.60961875111334
Os02g0110000,Blue,0.379826598573532
Os02g0110200,Blue,37.2890424806916
Os02g0110400,Brown,119.427622837552
Os02g0110600,Magenta,21.5211823739203
Os02g0111600,Pink,13.6023757170307
Os02g0111700,Brown,87.3119494816156
Os02g0112900,Red,0.694407842130508
Os02g0114033,Cyan,18.1769147653392
Os02g0114200,Turquoise,46.4770619630771
Os02g0114300,Turquoise,17.0363114487238
Os02g0114400,Turquoise,6.45950590796387
Os02g0114700,Brown,128.175745401259
Os02g0114900,Green,45.6438377197342
Os02g0115600,Blue,32.2679295318652
Os02g0115700,Black,2.27979310028984
Os02g0115900,Midnightblue,9.24817758999693
Os02g0116000,Brown,39.1616035361495
Os02g0116500,Blue,22.9807386382747
Os02g0117100,Blue,183.38784498565
Os02g0117200,Brown,11.4980398094077
Os02g0117400,Midnightblue,6.0338011311186
Os02g0117500,Green,10.1026155019607
Os02g0117600,Blue,126.166250887699
Os02g0117800,Turquoise,18.8776437171159
Os02g0118000,Blue,13.9850302031837
Os02g0118200,Turquoise,68.6158330138724
Os02g0118400,Black,1.05345585867863
Os02g0118875,GreenYellow,5.40914846429139
Os02g0119100,Turquoise,10.6159424726501
Os02g0119200,Turquoise,22.6989215884802
Os02g0119400,Turquoise,96.4455595569641
Os02g0119600,Turquoise,139.399256930597
Os02g0119700,Grey60,6.94582794744751
Os02g0119800,Blue,50.0445322675918
Os02g0120000,Blue,9.84672454948897
Os02g0120300,Brown,1.87304219498131
Os02g0120400,Red,12.9583556213514
Os02g0120600,Turquoise,6.84275991287469
Os02g0120800,Magenta,6.2399335305909
Os02g0120900,Brown,88.0386320019832
Os02g0121000,Blue,21.5194358608028
Os02g0121200,Brown,5.52057909962833
Os02g0121300,Salmon,0.360583981777123
Os02g0121500,Blue,78.4148424130526
Os02g0121600,Turquoise,66.4568577419759
Os02g0121700,Salmon,1.09980332502354
Os02g0122100,Red,4.81427027580479
Os02g0122200,Green,3.00103147815228
Os02g0122300,Turquoise,80.9011199003795
Os02g0122400,Brown,13.8932768276995
Os02g0122500,Purple,8.21572619091099
Os02g0122600,Turquoise,40.0221166792659
Os02g0122900,Blue,55.2974556263752
Os02g0123100,Blue,11.533792756717
Os02g0123300,Brown,7.82583318390011
Os02g0123500,Red,8.75858479790224
Os02g0123600,Turquoise,32.6272468790582
Os02g0124800,Blue,21.9327298222329
Os02g0124866,Blue,23.725258899778
Os02g0125000,Blue,78.9046491649369
Os02g0125100,Yellow,5.99427697375012
Os02g0125300,Yellow,27.5577644628963
Os02g0125700,Blue,153.226908345375
Os02g0126500,Yellow,19.4954443957864
Os02g0126600,Yellow,42.9316559369731
Os02g0126700,Brown,15.5102938706132
Os02g0126900,Green,7.97465530206883
Os02g0127600,Brown,23.5596048476591
Os02g0127700,Brown,50.6229561119028
Os02g0127900,LightCyan,8.63739844360054
Os02g0128000,Blue,0.34079224722389
Os02g0128200,Black,18.2441761047117
Os02g0128400,Turquoise,54.977420876638
Os02g0128600,Turquoise,84.2664886891348
Os02g0128800,Brown,0.239025576260267
Os02g0129700,Red,13.3057474379274
Os02g0129800,LightCyan,2.60922983077861
Os02g0129900,Blue,81.0486242335766
Os02g0130000,Brown,97.6892502325971
Os02g0130100,Green,18.132611369961
Os02g0131000,Brown,0.166567102815194
Os02g0131050,Cyan,4.16261597613409
Os02g0131100,Turquoise,21.3968718012985
Os02g0132100,Brown,21.0919005034564
Os02g0132200,Turquoise,7.03775402190529
Os02g0132500,Black,18.8921065031816
Os02g0132600,GreenYellow,7.21334044932604
Os02g0132950,Yellow,11.4597193867256
Os02g0133100,Turquoise,61.6207030412196
Os02g0133800,Turquoise,55.5398492353411
Os02g0133900,Brown,0.485890905423426
Os02g0134000,Brown,0.117173246030908
Os02g0134300,Red,17.6740453350599
Os02g0134400,Green,5.81794235191928
Os02g0135200,Red,1.0055233342672
Os02g0135300,Red,5.36087726196304
Os02g0135500,Turquoise,21.6553703002061
Os02g0135700,Brown,121.749736853943
Os02g0135900,Green,38.3518824757932
Os02g0136000,Turquoise,80.6125895000362
Os02g0136150,Salmon,2.57545508678842
Os02g0136800,Brown,57.059407934433
Os02g0136900,Turquoise,0.173459136508389
Os02g0137100,Red,10.4742060453032
Os02g0137200,Blue,70.6415041378069
Os02g0137400,Grey60,6.38778370565675
Os02g0137600,Tan,2.41283055771896
Os02g0137800,Yellow,8.91970739801235
Os02g0138100,Green,35.0287923559469
Os02g0139000,Turquoise,138.29552829443
Os02g0139100,LightGreen,2.17400561635288
Os02g0139200,Brown,122.346051990549
Os02g0139300,Red,13.5987832434982
Os02g0139400,GreenYellow,2.19677568954038
Os02g0139600,Yellow,0.209448873767133
Os02g0139700,Black,6.56164123125737
Os02g0140300,Brown,1.95767837427503
Os02g0141100,Pink,0.646994329168031
Os02g0141300,Turquoise,71.3909494395103
Os02g0141500,Turquoise,37.6727535183804
Os02g0142250,Grey,0.008920213159686
Os02g0142450,Brown,86.4605074142331
Os02g0142800,Blue,0.324381689507736
Os02g0143100,Green,25.640847939143
Os02g0144300,Brown,9.68066419974041
Os02g0145000,Brown,26.7752300819789
Os02g0145600,Blue,3.42347045294531
Os02g0146500,Yellow,20.1839250850361
Os02g0146600,Brown,16.9625608128177
Os02g0146700,Turquoise,14.6451579655163
Os02g0146900,Red,5.43569209027055
Os02g0147100,GreenYellow,1.23902698285024
Os02g0147200,Yellow,10.8203895701795
Os02g0148000,Tan,6.20434784025393
Os02g0148300,Turquoise,26.7520675981315
Os02g0148500,Turquoise,139.169335481205
Os02g0148700,Grey,0.138895024835349
Os02g0149800,Purple,10.8859815660716
Os02g0150300,Pink,6.23392217649199
Os02g0150600,Black,7.84359037243431
Os02g0150700,Turquoise,48.0802619245303
Os02g0150900,Turquoise,75.8324177409821
Os02g0151100,Red,5.37547759574734
Os02g0151300,Magenta,8.80441135270636
Os02g0152200,Brown,36.1055747348748
Os02g0152400,Grey,0.027118521924919
Os02g0152600,Brown,9.35772926003684
Os02g0152800,Cyan,10.794063374255
Os02g0152900,Tan,18.0872732824946
Os02g0153100,GreenYellow,1.83717815170607
Os02g0153200,Green,0.386264541773051
Os02g0153700,Pink,1.16497164220845
Os02g0154000,Brown,0.716526858981458
Os02g0154200,Blue,0.420718895264013
Os02g0154600,Black,2.1048216508863
Os02g0155900,Green,6.61634814346708
Os02g0156100,Salmon,5.71248787550302
Os02g0156200,GreenYellow,3.74379702521181
Os02g0156600,Grey,0.024510115878832
Os02g0157100,GreenYellow,2.73964299340267
Os02g0157600,Blue,22.7413121618538
Os02g0157700,Blue,158.264795677582
Os02g0157950,Yellow,14.9783546209236
Os02g0158400,Brown,31.1919255206567
Os02g0158500,Blue,14.1217741259281
Os02g0158600,Turquoise,2.36844035511554
Os02g0159200,Yellow,1.38141432589198
Os02g0159700,Brown,2.24124917647665
Os02g0159850,Grey,0.016896819385771
Os02g0160200,Turquoise,19.4665992712762
Os02g0160250,Yellow,26.0369232613171
Os02g0160500,Green,2.58024294616288
Os02g0160800,Green,0.607180329446939
Os02g0161000,Yellow,10.384298306437
Os02g0161400,Yellow,7.55035439557174
Os02g0161601,Grey,0.018187388819516
Os02g0161900,Red,11.8345967683927
Os02g0162600,Salmon,25.7145921029714
Os02g0162700,Turquoise,54.9018337821671
Os02g0162766,Cyan,17.1034044121333
Os02g0163600,Blue,16.0761700165339
Os02g0164300,Blue,20.3210249697385
Os02g0164600,GreenYellow,2.57511797887672
Os02g0164800,Purple,5.01822953593016
Os02g0164900,Green,0.232737465291559
Os02g0165100,Yellow,17.1914573467301
Os02g0165200,Yellow,10.3626853514409
Os02g0166200,Cyan,1.15618376765536
Os02g0166501,Blue,0.473583726268425
Os02g0166600,Grey,0.029468121122078
Os02g0167100,LightCyan,1.76450331949473
Os02g0167200,Brown,1.79168913868581
Os02g0167300,Magenta,1.76339981289041
Os02g0167600,Salmon,3.12152585527845
Os02g0168100,Turquoise,135.207326596887
Os02g0168200,Turquoise,82.2851973987986
Os02g0168400,Pink,0.535388934829215
Os02g0168500,Turquoise,13.4031617418453
Os02g0168600,Turquoise,200.569635410813
Os02g0168700,Blue,18.3313390781731
Os02g0168800,Blue,36.8982011074373
Os02g0169000,Tan,1.70420571814284
Os02g0169300,Turquoise,0.224447510095748
Os02g0169900,Blue,23.6277724475765
Os02g0170100,Blue,24.9199996193566
Os02g0170500,Brown,2.61832506759979
Os02g0170900,Purple,10.9316552807904
Os02g0173000,Red,3.13807503256855
Os02g0173200,Turquoise,31.2542573677142
Os02g0173700,Grey,0.325276015947922
Os02g0173800,Turquoise,12.6838348603165
Os02g0174100,Blue,17.9136813812646
Os02g0174300,Brown,14.5594306728675
Os02g0174700,GreenYellow,2.51305732957774
Os02g0174800,Purple,4.13216185649634
Os02g0175000,Green,2.60010957229842
Os02g0175100,Turquoise,34.4601745304451
Os02g0175400,Salmon,1.88330003083282
Os02g0175500,Turquoise,27.1072727954071
Os02g0175900,Turquoise,18.1066850685795
Os02g0175950,Grey,0.560075710377233
Os02g0176000,Grey,0.455950619385128
Os02g0176100,Red,2.41050219979513
Os02g0176400,Turquoise,10.4298860615285
Os02g0177600,Magenta,1.43401998327584
Os02g0177700,Blue,8.52304308555989
Os02g0177900,Black,6.06203734472765
Os02g0178400,Turquoise,113.639207760275
Os02g0178500,Turquoise,25.1611627480352
Os02g0178600,Turquoise,7.19147379834513
Os02g0178800,Turquoise,7.47265289574726
Os02g0179100,Blue,110.292771572878
Os02g0179800,Turquoise,49.2333140781473
Os02g0180200,Blue,27.6537922696859
Os02g0180700,Turquoise,31.1893969713871
Os02g0182500,Grey60,1.45217728878076
Os02g0182600,Magenta,2.45300126165588
Os02g0182700,Turquoise,43.9955189783059
Os02g0182850,Turquoise,17.3688165601119
Os02g0182900,Red,9.95790614913027
Os02g0183900,LightCyan,5.66911360568369
Os02g0184200,Blue,51.8118624311389
Os02g0184300,Black,22.9545206905806
Os02g0184500,Turquoise,61.8335174427246
Os02g0185300,Turquoise,7.54558326041379
Os02g0186400,Grey,0.105242988030742
Os02g0186500,Green,3.87598267385516
Os02g0186700,Brown,16.5584174576887
Os02g0186900,Salmon,0.253773748705494
Os02g0187100,Grey60,1.4884854080969
Os02g0187300,Green,8.34189557820192
Os02g0187600,Brown,16.0262809667804
Os02g0187700,Yellow,0.713062336553165
Os02g0187800,Turquoise,1.99022612206213
Os02g0188000,Turquoise,4.53888207438423
Os02g0189000,Blue,149.822019235917
Os02g0189100,Brown,39.880342964159
Os02g0189400,Blue,0.251660660530956
Os02g0189500,Turquoise,53.3298362019775
Os02g0190000,Green,0.556133527583164
Os02g0190500,Yellow,0.360946071647738
Os02g0190600,Tan,5.49504150646241
Os02g0190800,Yellow,7.18596476732146
Os02g0191300,Turquoise,82.9923747037658
Os02g0191500,Turquoise,3.09303054305891
Os02g0191600,Turquoise,119.484970303953
Os02g0192400,Turquoise,28.1695522238771
Os02g0192500,Blue,39.5438127422001
Os02g0192700,Blue,123.565386724336
Os02g0193000,Yellow,0.838633004193881
Os02g0193300,Yellow,13.1960644419715
Os02g0193500,Red,0.53636848493485
Os02g0193800,Yellow,14.5772083237581
Os02g0194100,Turquoise,83.9907683861996
Os02g0194300,Turquoise,19.6816686684361
Os02g0194700,Green,17.8039008416271
Os02g0195000,Blue,1.00605355374729
Os02g0195300,Midnightblue,5.87634600805311
Os02g0195500,Brown,2.66190847364863
Os02g0195600,Turquoise,35.2025040637454
Os02g0195800,Turquoise,66.018634094377
Os02g0196000,Brown,4.70490343433411
Os02g0196600,Turquoise,28.0016581050442
Os02g0196800,Turquoise,192.38531150053
Os02g0197125,Purple,17.1790045369428
Os02g0197200,Purple,17.3900117817789
Os02g0197700,Blue,6.8185240352782
Os02g0197900,Turquoise,3.79433821041247
Os02g0198000,Blue,6.26681075367796
Os02g0198200,Turquoise,101.433403708674
Os02g0198300,Salmon,0.890890017791654
Os02g0198400,Grey,0.008191368085277
Os02g0198500,Magenta,0.542755859112517
Os02g0198600,Red,30.5913041617777
Os02g0198900,Brown,45.3970974449069
Os02g0199200,Pink,6.44138720468782
Os02g0199300,Pink,7.42942122458153
Os02g0199600,Blue,0.580071795393256
Os02g0199666,Blue,0.311886622591864
Os02g0199900,Turquoise,81.7025893061594
Os02g0200000,Red,23.8857028558925
Os02g0200300,Red,1.74944034851208
Os02g0200800,Grey,0.064153885023223
Os02g0201300,Turquoise,25.5110077764109
Os02g0201900,Midnightblue,1.84864452549128
