id,Label,Description,GO,Symbol,KEGG,MapMan,MSU_LOC,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity
75,Os05g0445100,"Cytochrome P450 family protein., Cytochrome P450 domain containing protein.","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: monooxygenase activity (GO:0004497), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)",CYP94C4,,['misc.cytochrome P450'],LOC_Os05g37250,,5.53524976940265,8571,royalBlue,1.91953845070041
76,Os01g0119050,Non-protein coding transcript.,,,,,LOC_Os01g02940,,3.88015033945272,9757,royalBlue,1.91168072799912
77,Os02g0589400,UDP-glucuronosyl/UDP-glucosyltransferase family protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758)",,,['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os02g37690,,3.76682140645696,9863,royalBlue,1.87887012705146
78,Os02g0683900,"Protein of unknown function DUF1084 family protein., Similar to T5E21.3.",,,,['stress.biotic'],LOC_Os02g45870,,5.67097677348564,8492,royalBlue,1.86386089710852
79,Os01g0880200,"Glycosyl transferase, family 8 protein., Similar to secondary cell wall-related glycosyltransferase family 8., Similar to cDNA clone:J013112C08, full insert sequence.","Molecular Function: transferase activity, transferring glycosyl groups (GO:0016757),",OsGUX1,,['cell wall.hemicellulose synthesis.glucuronoxylan'],LOC_Os01g65780,,5.67558376573964,8486,royalBlue,1.84606573074712
80,Os08g0409500,VQ domain containing protein.,,OsVQ33,,['not assigned.unknown'],LOC_Os08g31660,,4.847759546494,9024,royalBlue,1.84377998981965
81,Os02g0532900,"Glycoside hydrolase, family 17 protein., Similar to H0717B12.10 protein.","Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: catalytic activity (GO:0003824), Molecular Function: hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553), Molecular Function: cation binding (GO:0043169)",,,"['misc.beta 1,3 glucan hydrolases.glucan endo-1,3-beta-glucosidase']",LOC_Os02g33000,,8.77777375803573,6815,royalBlue,1.83004404144161
82,Os12g0548700,Similar to MPI.,"Biological Process: response to wounding (GO:0009611), Molecular Function: serine-type endopeptidase inhibitor activity (GO:0004867)",,,['not assigned.unknown'],LOC_Os12g36240,,5.48825354615743,8598,royalBlue,1.82695323062574
83,Os05g0273800,Similar to Soluble epoxide hydrolase.,Molecular Function: catalytic activity (GO:0003824),,,['misc.misc2'],LOC_Os05g19150,,4.3948472910569,9371,royalBlue,1.79506544175226
84,Os03g0759000,Similar to F16A14.19.,,,,['not assigned.unknown'],LOC_Os03g55180,,9.27241734306796,6590,royalBlue,1.79432850668134
85,Os07g0656900,Similar to Serine carboxypepsidase (Fragment).,"Biological Process: proteolysis (GO:0006508), Molecular Function: serine-type carboxypeptidase activity (GO:0004185)",OsSCP40,,['protein.degradation.serine protease'],LOC_Os07g46350,,7.77422175453716,7305,royalBlue,1.79102321549296
86,Os05g0218400,Similar to Somatic embryogenesis receptor kinase-like protein.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",Z15,,"['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII', 'signalling.receptor kinases.proline extensin like']",LOC_Os05g12680,,6.90056313679209,7761,royalBlue,1.77578233528909
87,Os02g0675800,Cyclin-like F-box domain containing protein.,Molecular Function: protein binding (GO:0005515),,,['cell.organisation'],LOC_Os02g45320,,4.80550443659184,9057,royalBlue,1.73884543633481
88,Os05g0134400,"Haem peroxidase, plant/fungal/bacterial family protein., Similar to peroxidase 1.","Biological Process: response to oxidative stress (GO:0006979), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: heme binding (GO:0020037)",,"Phenylpropanoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",['misc.peroxidases'],LOC_Os05g04380,,5.7081856397213,8467,royalBlue,1.66205574219956
89,Os11g0503900,Sulfotransferase family protein.,Molecular Function: sulfotransferase activity (GO:0008146),,,"[""lipid metabolism.''exotics'' (steroids, squalene etc)""]",LOC_Os11g30810,,6.39237828115378,8052,royalBlue,1.62595988413263
90,Os12g0207300,Similar to Clathrin coat assembly protein AP17 (Clathrin coat associated protein AP17) (Plasma membrane adaptor AP-2 17 kDa protein) (HA2 17 kDa subunit) (Clathrin assembly protein 2 small chain).,"Biological Process: transport (GO:0006810), Biological Process: protein transport (GO:0015031), Molecular Function: protein transporter activity (GO:0008565)",,Endocytosis,['cell.vesicle transport'],LOC_Os12g10560,,4.16279255989839,9547,royalBlue,1.59789593610554
91,Os08g0440500,MIR domain containing protein.,Cellular Component: membrane (GO:0016020),OsSDF2-2,,['not assigned.unknown'],LOC_Os08g34190,,5.86111736029334,8388,royalBlue,1.59125450540714
92,Os01g0867700,Yip1 domain containing protein.,Cellular Component: membrane (GO:0016020),,,['not assigned.unknown'],LOC_Os01g64760,,5.13962080439624,8817,royalBlue,1.57890906147466
93,Os06g0699301,Hypothetical conserved gene.,,,,['misc.acid and other phosphatases'],LOC_Os06g48570,,4.73348837282108,9105,royalBlue,1.57472256083563
94,Os07g0168300,Similar to Glutathione S-transferase GSTU6.,Molecular Function: protein binding (GO:0005515),GSTU11,"Glutathione metabolism, Metabolic pathways",['misc.glutathione S transferases'],LOC_Os07g07320,,2.79560991282318,10675,royalBlue,1.57324220055532
95,Os03g0413400,"Glycosyl transferase, family 8 protein.","Molecular Function: transferase activity, transferring glycosyl groups (GO:0016757)",,"Amino sugar and nucleotide sugar metabolism, Metabolic pathways",['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os03g30000,,4.87091274778771,9000,royalBlue,1.56288320504986
96,Os08g0173600,Conserved hypothetical protein.,,OsPROPEP4,,['not assigned.unknown'],LOC_Os08g07690,,4.52860022286116,9246,royalBlue,1.55128146120378
97,Os03g0851500,"Homolog of Rad52 (Radiation sensitive 52), Mediation of homologous recombination and DNA repair,",,OsRad52-2a,,['not assigned.unknown'],LOC_Os03g63450,,4.87560815560889,8997,royalBlue,1.54521732286708
98,Os11g0117500,DNA-binding WRKY domain containing protein.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700), Molecular Function: sequence-specific DNA binding (GO:0043565)",WRKY40,,['RNA.regulation of transcription.WRKY domain transcription factor family'],LOC_Os11g02530,WRKY,2.85361947302661,10621,royalBlue,1.50247556422322
99,Os02g0696700,Transcription factor jumonji/aspartyl beta-hydroxylase domain containing protein.,"Cellular Component: nucleus (GO:0005634), Molecular Function: protein binding (GO:0005515)",OsJMJ-C3,,['RNA.regulation of transcription.JUMONJI family'],LOC_Os02g46930,,8.93727066978942,6745,royalBlue,1.49682147888612
