id,Label,Description,GO,Symbol,KEGG,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
994,Os03g0608200,Non-protein coding transcript.,,,,,27.1898229731374,5464,GreenYellow,9.04643836105529,,None,-1.36238902369098,,,-1.7804660376643,0.101163487737803,,-2.81886257287903,0.01167447107046,Down,-4.29194479067654,0.000799678127896,Down,-1.63444297496867,0.235320883801358,
995,Os10g0390500,"Alanine aminotransferase, Starch synthesis in developing seeds","Biological Process: biosynthetic process (GO:0009058), Molecular Function: catalytic activity (GO:0003824), Molecular Function: pyridoxal phosphate binding (GO:0030170)","ALAAT, alaAT, ALT-1, OsAlaAT1, AlaAT1","Arginine biosynthesis, Alanine, aspartate and glutamate metabolism, Carbon fixation in photosynthetic organisms, Metabolic pathways, Carbon metabolism, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids",,74.8845505468024,2234,Turquoise,62.9981051558893,['amino acid metabolism.synthesis.central amino acid metabolism.alanine.alanine aminotransferase'],LOC_Os10g25130,0.391482206575823,0.999989494557828,,1.14299021294287,0.005336041336142,Up,0.952953293172862,0.020295431104631,,1.00242315388616,0.010428968432436,Up,0.407420914925719,0.548940759836319,
996,Os03g0711250,Hypothetical gene.,,,,,15.9302494832089,7309,Cyan,13.5229943113346,,None,-0.382644326791287,0.999989494557828,,-1.78936476571203,0.010244948233172,Down,-1.47420931167223,0.032274260757099,Down,-1.15452060752285,0.089603003942813,,-0.260352694020579,0.858647430083699,
997,Os02g0569900,Cytochrome P450 family protein.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)",CYP76M7,"Diterpenoid biosynthesis, Biosynthesis of secondary metabolites",,1.77797732213437,12080,Pink,0.87172583487398,['misc.cytochrome P450'],LOC_Os02g36110,-1.00568293169335,0.999989494557828,,-1.04564728432719,0.549481510002241,,-5.20571391764616,0.00400994246865,Down,-4.36634157860949,0.004357867069129,Down,-2.39447575208659,0.198256392256902,
998,Os08g0235800,Similar to WRKY transcription factor 25.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700), Molecular Function: sequence-specific DNA binding (GO:0043565)",OsWRKY25,,WRKY,0.96602523589274,12748,Yellow,0.558343345371098,['RNA.regulation of transcription.WRKY domain transcription factor family'],LOC_Os08g13840,0.043080222380321,0.999989494557828,,1.57653565858339,0.04209645036624,Up,2.03799654651932,0.003558978039453,Up,2.600815958813,6.37E-05,Up,0.586417012116524,0.669640161641854,
999,Os06g0671900,Similar to Tubulin beta-3 chain.,"Biological Process: GTP catabolic process (GO:0006184), Biological Process: microtubule-based process (GO:0007017), Biological Process: microtubule-based movement (GO:0007018), Biological Process: protein polymerization (GO:0051258), Cellular Component: microtubule (GO:0005874), Cellular Component: protein complex (GO:0043234), Molecular Function: GTPase activity (GO:0003924), Molecular Function: structural molecule activity (GO:0005198), Molecular Function: GTP binding (GO:0005525)",TUB3,Phagosome,,7.15347313991297,9608,Cyan,2.28724215390353,['cell.organisation'],LOC_Os06g46000,-0.286077459811352,0.999989494557828,,-1.04336513769683,0.045598053358367,Down,-1.5062461505523,0.001421421370486,Down,-1.18203455054871,0.012124880912453,Down,-0.842307340249557,0.197884529002487,
1000,Os10g0166600,Cytochrome P450 family protein.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)",CYP76H8,,,1.21608420887322,12537,Red,0.341325486975018,['misc.cytochrome P450'],LOC_Os10g08474,-0.101404218345493,0.999989494557828,,-1.11476517621048,0.088498872341705,,-1.73378110479145,0.003261102498308,Down,-2.44523447170392,2.57E-05,Down,-0.816449317152312,0.344953266410148,
1001,Os01g0593500,Ribosomal protein L25 family protein.,"Biological Process: translation (GO:0006412), Cellular Component: intracellular (GO:0005622), Cellular Component: ribosome (GO:0005840), Molecular Function: structural constituent of ribosome (GO:0003735), Molecular Function: 5S rRNA binding (GO:0008097)",,Ribosome,,89.9064267279095,1708,Brown,87.5549191931879,['protein.synthesis.ribosomal protein.prokaryotic.unknown organellar.50S subunit.L35'],LOC_Os01g41030,-0.114560655337125,,,-0.295341186260232,0.825579407077243,,-2.59237313537513,0.022688982439214,Down,-3.04535631680948,0.006936111951068,Down,-0.758956356157374,0.635922081534194,
1002,Os01g0101700,Similar to chaperone protein dnaJ 20.,"Biological Process: protein folding (GO:0006457), Molecular Function: heat shock protein binding (GO:0031072), Molecular Function: unfolded protein binding (GO:0051082)",OsDjC1,,,19.1729703245045,6696,Green,10.4056478718763,['stress.abiotic.heat'],LOC_Os01g01160,-0.600975432613432,0.775922157568881,,-1.84799612558564,8.99E-06,Down,-1.80589429928083,1.12E-05,Down,-1.7254822888598,2.24E-05,Down,-1.30992779176296,0.006412723876551,Down
1003,Os02g0611500,Similar to Eukaryotic initiation factor-like protein.,"Biological Process: RNA metabolic process (GO:0016070), Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515)",,,,13.2205920838052,7899,Turquoise,8.22371177150151,['protein.synthesis.initiation'],LOC_Os02g39840,0.291934510904696,0.999989494557828,,0.606236615038697,0.348750912847948,,1.309778240608,0.008093863293524,Up,1.27332519757981,0.008665753343647,Up,0.979154522051826,0.147074042750255,
1004,Os02g0769900,Pentatricopeptide repeat domain containing protein.,Molecular Function: binding (GO:0005488),,,,1.60830109783734,12206,Yellow,1.45867698482304,"['RNA.regulation of transcription.MYB domain transcription factor family', 'protein.postranslational modification']",LOC_Os02g53050,1.27910612634328,0.508380698808712,,2.03323201943537,0.003384801432405,Up,1.89230833718956,0.006275545616121,Up,2.53346989444507,5.63E-05,Up,1.10320612296351,0.30802775127396,
1005,Os05g0130600,Conserved hypothetical protein.,,,,,0.645468841185967,13094,Yellow,0.398102256372903,['not assigned.unknown'],LOC_Os05g04000,0.463808477265457,0.999989494557828,,1.75523930027598,0.053098255338177,,2.618070810605,0.001070430314695,Up,3.4127094459506,4.82E-06,Up,1.51431192477438,0.174877963512982,
1006,Os09g0365300,NB-ARC domain containing protein.,"Biological Process: defense response (GO:0006952), Molecular Function: ADP binding (GO:0043531)",,,,5.58573954282214,10163,GreenYellow,1.93652632925581,['stress.biotic.PR-proteins'],LOC_Os09g20030,-0.189551870022772,0.999989494557828,,-1.45469697690902,0.000863545576193,Down,-1.92674379006631,7.58E-06,Down,-2.05716201927753,1.47E-06,Down,-0.830415732748745,0.151303788110076,
1007,Os05g0145400,"PHD, FNIII, and VID domains containing protein",Molecular Function: protein binding (GO:0005515),OsVIL4,,,32.1318958475242,4871,Turquoise,29.4697802410837,['development.unspecified'],LOC_Os05g05310,-0.399687905907661,0.999989494557828,,1.59920921034547,0.021313867027787,Up,1.64150221382812,0.013626115259641,Up,2.47315803364274,3.00E-05,Up,-0.489047620011985,0.75508962205847,
1008,Os02g0712400,Similar to H0721B11.1 protein.,,,,,35.4691128132184,4521,Yellow,17.226085479462,['not assigned.unknown'],LOC_Os02g48184,1.14590577459851,0.28957607044137,,2.35224996436921,4.50E-06,Up,2.84470139085117,6.14E-09,Up,3.60390464165393,1.95E-14,Up,1.32605638826737,0.047131856347393,Up
1009,Os08g0531000,"Nucleotide pyrophosphatase/phosphodiesterase, Negative effect on plant growth and starch accumulation, Similar to Nucleotide pyrophosphatase/phosphodiesterase (Fragments).","Molecular Function: acid phosphatase activity (GO:0003993), Molecular Function: hydrolase activity (GO:0016787), Molecular Function: metal ion binding (GO:0046872), Molecular Function: hydrolase activity (GO:0016787)","NPP1, OsNPP1, OsPAP27b, PAP27B",,,6.07213061064953,9965,Green,2.43574082366438,['misc.acid and other phosphatases'],LOC_Os08g41880,1.80230759988875,0.447195492236127,,2.39957668673658,0.017863120720287,Up,3.55061803425006,7.93E-05,Up,2.77087800484126,0.002526750669813,Up,1.30768933138408,0.390726992881859,
1010,Os03g0599800,Reversibly glycosylated polypeptide.,,OsUAM1,"Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of nucleotide sugars",,2.82694462816916,11464,Yellow,1.18175013734291,['cell wall.cell wall proteins.RGP'],LOC_Os03g40270,0.170607294662755,0.999989494557828,,1.0882763498767,0.008152121056013,Up,0.92370825832841,0.023847369573885,,2.21981282246413,3.24E-10,Up,0.126602604367519,0.892914060918844,
1011,Os07g0421932,Hypothetical gene.,,,,,1.53519424723301,12271,Cyan,0.794039249111473,,None,-0.548268321433478,0.969911326071464,,-1.12131619762993,0.038883404849766,Down,-1.11579017182485,0.030283409758254,Down,-1.08087127115986,0.030215167971308,Down,-0.387703654363881,0.67307543893922,
1012,Os01g0257400,"Zinc finger, CCCH-type domain containing protein.","Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: zinc ion binding (GO:0008270)",C3H5,,C3H,79.1596019337239,2078,Turquoise,74.7249586396919,['RNA.regulation of transcription.C3H zinc finger family'],LOC_Os01g15350,0.671026086163155,0.7591350257107,,1.56953023931992,0.000496685390069,Up,1.40835576946756,0.001709956256428,Up,1.91146170158365,4.45E-06,Up,0.816266346148367,0.202665614295643,
1013,Os02g0223700,Protein of unknown function DUF3511 domain containing protein.,,,,,2.52354437265345,11624,Turquoise,1.56809671367833,['not assigned.unknown'],LOC_Os02g13060,-0.3106903925956,0.999989494557828,,-1.81235901578495,0.000103453033496,Down,-2.16151774286939,1.61E-06,Down,-3.0097515216802,1.31E-11,Down,-2.07464290518776,1.81E-05,Down
1014,Os05g0566400,Similar to Blast and wounding induced mitogen-activated protein kinase.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: MAP kinase activity (GO:0004707), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",OsMAPK20-5,,,25.8576781691799,5638,Yellow,7.06142822003404,['signalling.MAP kinases'],LOC_Os05g49140,0.583406902576708,0.795168812616712,,1.21705125562003,0.004043306470485,Up,2.40863865350181,1.06E-10,Up,3.02270538157851,7.49E-17,Up,1.10710154486526,0.021281025951754,Up
1015,Os01g0825500,"Nodulin-like domain containing protein., Similar to nodulin-like protein.",,,,,8.37961022637286,9210,Blue,3.67059858007838,['development.unspecified'],LOC_Os01g61010,-1.6105702783768,0.009701602593938,Down,-3.03923042813061,2.27E-09,Down,-2.36193302126854,1.49E-06,Down,-2.10484279124716,1.12E-05,Down,-2.81995936508057,2.38E-07,Down
1016,Os10g0565150,Hypothetical gene.,,,,,11.0185017369627,8443,Turquoise,6.96413180281618,,None,1.40779708060999,0.076698451024158,,2.1474624612325,4.43E-05,Up,2.58750479269938,2.63E-07,Up,2.26886872723465,5.36E-06,Up,1.71373635817985,0.003932120976179,Up
1017,Os04g0488700,"Similar to PHY3., Similar to protein kinase KIPK.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772), Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",OsOxi1,MAPK signaling pathway - plant,,7.86118747391271,9394,Purple,2.01383106790189,['protein.postranslational modification'],LOC_Os04g41160,0.1171499884549,0.999989494557828,,0.44751273338468,0.532607643007012,,1.58745842379609,0.001485845901687,Up,2.15127922867462,3.45E-06,Up,1.33077020650962,0.02751705675784,Up
1018,Os11g0118200,"Similar to Mannan endo-1, 4-beta-mannosidase 7.","Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: catalytic activity (GO:0003824), Molecular Function: hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553), Molecular Function: cation binding (GO:0043169)",,"Fructose and mannose metabolism, Metabolic pathways",,3.5308364812795,11068,Yellow,3.29483002466739,['cell wall.degradation.mannan-xylose-arabinose-fucose'],LOC_Os11g02600,1.21280844775808,0.987227370522296,,2.71183008631663,0.016946377610849,Up,2.78210944024569,0.010742306479957,Up,3.51780692152298,0.000449462117324,Up,3.83204238183005,0.000508640103186,Up
1019,Os10g0516500,Conserved hypothetical protein.,,,,Trihelix,29.478757167503,5169,Turquoise,18.0670623163749,"['RNA.regulation of transcription.Trihelix, Triple-Helix transcription factor family']",LOC_Os10g37240,1.35631691009021,0.119896998656862,,2.08431126973714,0.000125612118076,Up,2.23884154899311,2.16E-05,Up,2.75937960691379,3.77E-08,Up,1.38068159526635,0.038148052314634,Up
1020,Os01g0314800,Late embryogenesis abundant protein 3 family protein.,Biological Process: response to stress (GO:0006950),LEA9,,,33.4202575399782,4723,Purple,12.3935719897099,['not assigned.unknown'],LOC_Os01g21250,1.24607512510244,0.663457734939473,,2.16278800812654,0.008244661573547,Up,3.18460218132036,1.95E-05,Up,3.83169673242483,7.10E-08,Up,2.233837703793,0.011906894892421,Up
1021,Os01g0115100,Hypothetical conserved gene.,,,,,20.4813119053057,6465,Blue,14.0067677112421,['not assigned.unknown'],LOC_Os01g02490,-0.116250906916192,0.999989494557828,,-0.831552346982898,0.135394490838429,,-0.988786480118867,0.052407705000586,,-1.76144390830034,0.000347379510834,Down,-1.25288451030078,0.039365073384576,Down
1022,Os01g0672201,Homeobox domain containing protein.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700), Molecular Function: protein binding (GO:0005515), Molecular Function: sequence-specific DNA binding (GO:0043565)",,,HB-other,1.40867960049194,12373,Cyan,0.853397372545441,"['RNA.regulation of transcription.HB,Homeobox transcription factor family']",LOC_Os01g48170,-0.698434514634265,,,-2.81277573838162,0.015882455777205,Down,-2.24352843379348,0.044507253303214,Down,-1.66339431171912,0.115785789207752,,-0.911192137795566,0.594415185473291,
1023,Os05g0358400,"Butirosin biosynthesis, BtrG-like domain containing protein., Similar to predicted protein.",,,,,47.8827525666754,3526,Purple,15.0959011958804,['not assigned.unknown'],LOC_Os05g29020,0.375559748420795,0.999989494557828,,0.517348337264518,0.355622479420125,,0.993616622850253,0.026138861378255,,1.16178619125273,0.00574317394164,Up,1.11600370108868,0.028766841494293,Up
1024,Os03g0114900,Similar to putaive mitochondrial inner membrane protein [Oryza sativa (japonica cultivar-group)].,,,,,41.5110685578793,3975,Yellow,20.8966271634449,['protein.targeting.mitochondria'],LOC_Os03g02390,2.06827150648814,0.291159073735282,,3.54371485483165,0.000267422649813,Up,3.79527724231802,5.38E-05,Up,4.88973529493266,3.67E-08,Up,1.96843054124501,0.134802329267927,
1025,Os04g0527700,CHCH domain containing protein.,,,,,37.3112906991936,4351,Turquoise,35.2200065891117,['not assigned.unknown'],LOC_Os04g44550,0.975636929051432,0.729565304431283,,2.26315015470391,0.000286103537709,Up,2.10142249542989,0.000682777027508,Up,2.661251287099,4.46E-06,Up,0.991716885015514,0.301970153995421,
1026,Os03g0342400,Similar to H0307D04.14 protein.,,,,,56.2708453742798,3037,Blue,37.4700733337337,,None,1.28149917609923,0.740734779935638,,2.01257245547944,0.029917333292191,Up,2.67565887478546,0.001430537450043,Up,2.19736316328483,0.008808604052258,Up,1.27446754511377,0.322027112016205,
1027,Os02g0100200,"Steroid nuclear receptor, ligand-binding domain containing protein.",,,,,6.6730772600852,9761,Cyan,3.82026328786424,['not assigned.unknown'],LOC_Os02g01020,-0.184419363394098,0.999989494557828,,-1.30624639492129,0.011332490918936,Down,-1.60765025876187,0.001289931503402,Down,-1.88175216096726,0.000128486036321,Down,-0.359110452242536,0.692405719116984,
1028,Os01g0218100,Helix-loop-helix DNA-binding domain containing protein.,,,,bHLH,89.6951563862942,1714,Turquoise,82.0673546006545,"['RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family']",LOC_Os01g11910,0.252381702631871,0.999989494557828,,0.393228343193712,0.65154206054472,,-2.39795261476413,0.000572168645197,Down,-2.26208654473345,0.000753745867806,Down,-0.784387966945277,0.434955396570068,
1029,Os02g0119600,Conserved hypothetical protein.,,,,,152.882398860045,498,Turquoise,139.399256930597,['not assigned.unknown'],LOC_Os02g02730,2.41736564813182,0.134073430090619,,3.72686314874113,5.77E-05,Up,2.82716972425974,0.004055644790858,Up,4.24055973772113,1.04E-06,Up,0.525565395994904,0.840092253440074,
1030,Os05g0586400,Protein of unknown function DUF3133 domain containing protein.,,,,,25.7914437222933,5650,Blue,14.6548528995849,['signalling.G-proteins'],LOC_Os05g50910,1.04776442257037,0.701733440060017,,2.14227234671512,0.001367758427696,Up,2.05340851157546,0.001806480702976,Up,2.75075627909647,6.36E-06,Up,1.74047141971725,0.028920066041027,Up
1031,Os03g0102700,Similar to Expansin-B7.,"Biological Process: sexual reproduction (GO:0019953), Cellular Component: extracellular region (GO:0005576)",EXPB7,,,4.1589308830036,10744,Brown,2.06011533148194,['cell wall.modification'],LOC_Os03g01270,-3.07064935156834,,,-4.97521306085733,0.00173459746163,Down,-3.77570343810884,0.008136275155608,Down,-5.45245719589495,0.000761330600355,Down,-2.19432821928221,0.162045914211752,
1032,Os01g0243000,Similar to triacylglycerol lipase.,,,,,30.4086156285056,5064,Turquoise,21.1253929407837,['lipid metabolism.lipid degradation.lipases.triacylglycerol lipase'],LOC_Os01g14080,0.458252281277769,0.999989494557828,,1.71672460704777,0.010663113281317,Up,1.83970102042874,0.004070179986428,Up,2.47834050925179,2.47E-05,Up,-0.604334751375667,0.679605402250971,
1033,Os02g0676500,Similar to OSIGBa0127A14.6 protein.,"Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)",OsRFPH2-2,,,52.8260022197995,3226,Yellow,39.0112428584554,['protein.degradation.ubiquitin.E3.RING'],LOC_Os02g45390,1.82656413347654,0.669844518139854,,4.57921317777791,9.34E-06,Up,6.16940308554808,2.18E-10,Up,7.58684514491858,7.17E-16,Up,4.19322761435231,0.000174365819197,Up
1034,Os03g0390000,Similar to Ribosomal protein s6 RPS6-2.,,,Ribosome,,134.843023795326,737,Brown,132.82635845821,['protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S6'],LOC_Os03g27260,-0.295998429041466,0.999989494557828,,-0.507812688885779,0.425953741832302,,-1.18416157753896,0.017738951071434,Down,-1.13633454895179,0.018946074417451,Down,-0.831161848858754,0.22030126590342,
1035,Os02g0529900,Pentatricopeptide repeat domain containing protein.,Molecular Function: binding (GO:0005488),,,,122.946225489971,916,Tan,14.5353203512696,"['RNA.regulation of transcription.MYB domain transcription factor family', 'transport.misc']",LOC_Os02g32780,-0.885648394932387,0.581263013716206,,-1.19217146974479,0.039144220826115,Down,-1.84802013850686,0.000594791446678,Down,-1.79383003898018,0.000692439204635,Down,-1.30094074741436,0.048927563038261,Down
1036,Os03g0330000,"Glycosyl transferase, family 8 protein.","Molecular Function: transferase activity, transferring glycosyl groups (GO:0016757)",,"Amino sugar and nucleotide sugar metabolism, Metabolic pathways",,10.9531116463516,8458,Yellow,6.16605806700444,['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os03g21250,0.254044754994494,0.999989494557828,,0.601634248424149,0.204358761825379,,1.34878394302877,0.000250313497976,Up,1.49584805161814,2.48E-05,Up,1.10525540925977,0.013127937598911,Up
1037,Os03g0179400,"Drought-inducible receptor-like cytoplasmic kinase, Drought tolerance, Regulator of grain yield","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)","RLCK103, GUDK, OsRLCK103",,,6.75280016654042,9729,Pink,2.93462131866148,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os03g08170,-0.830512447019974,0.999989494557828,,-1.84379308960342,0.073647950917909,,-2.62361804499527,0.007027308061688,Down,-2.19044676915735,0.020056974597671,Down,-2.2533549044111,0.055563694506849,
1038,Os08g0184800,Conserved hypothetical protein.,,,,,25.1602673956479,5747,Midnightblue,4.37887401058391,['not assigned.unknown'],LOC_Os08g08592,-0.409283361829127,0.999989494557828,,-2.13880004536278,0.014350278977208,Down,-2.90516750996378,0.000742543019028,Down,-2.67308657754025,0.001407326753089,Down,-1.68716018186494,0.119594775163355,
1039,Os01g0513400,Protein of unknown function DUF789 family protein.,,,,,152.8678207017,499,Turquoise,122.311200217737,['not assigned.unknown'],LOC_Os01g33000,0.379317337876659,0.999989494557828,,1.14266766912293,0.017622712672545,Up,1.44270068328805,0.001214421626813,Up,1.69933992693309,5.49E-05,Up,0.635634408107256,0.350250560838771,
1040,Os02g0178800,"Glossy1(GL1) homolog, Cuticular wax biosynthesis, Drought resistance","Biological Process: fatty acid biosynthetic process (GO:0006633), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: oxidoreductase activity (GO:0016491)",OsGL1-2,,,9.44500092767104,8885,Turquoise,7.47265289574726,['secondary metabolism.wax'],LOC_Os02g08230,0.224310286820927,0.999989494557828,,1.69627343294733,0.016978289035802,Up,1.267466204364,0.076668498097672,,1.63583938041981,0.013650305768728,Up,-0.073224179901593,0.970201457111952,
1041,Os08g0331000,Conserved hypothetical protein.,,,,,1.84125759369871,12034,Cyan,0.310868168570976,['not assigned.unknown'],LOC_Os08g24200,-0.844223823521141,0.999989494557828,,-0.361737005447997,0.798136487352343,,-3.81847923393715,0.000129314062721,Down,-6.1049865986848,1.67E-06,Down,-2.70883984495382,0.01538270191725,Down
1042,Os11g0170900,Similar to BURP domain-containing protein 17.,,OsBURP17,,,2.79732071277872,11485,GreenYellow,0.828312337111582,['stress.abiotic.drought/salt'],LOC_Os11g06980,-0.830027108787149,0.999989494557828,,-2.76596385089197,0.007746853248607,Down,-3.59861903155177,0.000209654045174,Down,-4.04132602689582,1.63E-05,Down,-1.85946217644593,0.165517291894487,
1043,Os04g0406600,Prephenate dehydratase domain containing protein.,"Biological Process: L-phenylalanine biosynthetic process (GO:0009094), Molecular Function: prephenate dehydratase activity (GO:0004664)",,"Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids",,4.77856020479732,10489,Green,1.81562267649559,['amino acid metabolism.synthesis.aromatic aa.phenylalanine.arogenate dehydratase / prephenate dehydratase'],LOC_Os04g33390,0.369417245671459,0.999989494557828,,0.958871261504891,0.225220944929334,,1.39361546228561,0.038473059729183,Up,1.51809996322456,0.017323421659109,Up,0.821706375261787,0.412288319801245,
1044,Os03g0857000,Hypothetical conserved gene.,,,,,3.85694907882144,10896,Black,1.28654309944508,['not assigned.unknown'],LOC_Os03g63999,-0.265546508309853,0.999989494557828,,-0.474709100637979,0.487178358141882,,-1.25897766816104,0.023970289771776,Down,-1.01624963728744,0.060995031180946,,-1.40954309516447,0.035612390862504,Down
1045,Os01g0749900,Protein of unknown function DUF250 domain containing protein.,Cellular Component: membrane (GO:0016020),,,,14.631196206002,7587,Yellow,9.33181118528501,['transport.metabolite transporters at the envelope membrane'],LOC_Os01g54580,0.631955341702075,0.604148100014672,,0.974119983777706,0.014350278977208,,1.19307359577588,0.001265618323464,Up,1.99880822775492,2.50E-09,Up,0.382320038126747,0.565658560078219,
1046,Os04g0611600,Hypothetical protein.,,,,,22.3806426768876,6148,Brown,16.5123491948969,['protein.targeting.secretory pathway.vacuole'],LOC_Os04g52190,-0.734975479451441,0.975305442995051,,-1.9593828172086,0.008566921737373,Down,-1.93378119643602,0.008827255790352,Down,-1.33150576796118,0.060948081176352,,-0.500667130739515,0.692405719116984,
1047,Os12g0150200,"Cytochrome P450 enzyme, Salt tolerance","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)","OsCYP450, CYP94C2b",,,38.5671476754643,4243,Turquoise,23.5876012887609,['misc.cytochrome P450'],LOC_Os12g05440,2.01112107416197,0.24541164880973,,6.71657708544564,2.42E-18,Up,7.74367539468769,4.40E-25,Up,6.19065717780192,3.46E-16,Up,5.95292722368892,2.48E-14,Up
1048,Os04g0592400,"t-snare domain containing protein., Hypothetical conserved gene.",,,,,101.127823188469,1388,Blue,76.3698462715893,['not assigned.unknown'],LOC_Os04g50204,0.551708382082839,0.627826222187513,,1.04959015417101,0.002228743897708,Up,1.34511469539075,2.73E-05,Up,1.66339560286964,5.10E-08,Up,0.871154984228082,0.029992317231289,
1049,Os05g0449900,Homeodomain-like containing protein.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677), Molecular Function: protein binding (GO:0005515)",,,MYB,20.4625740331357,6469,Green,7.51015811916299,['RNA.regulation of transcription.MYB-related transcription factor family'],LOC_Os05g37730,0.526751135896681,0.928686366759243,,0.67357104978531,0.209382335278176,,1.22215515407509,0.005494577069887,Up,1.16162546687922,0.006941937137402,Up,0.72802537000777,0.250512322169646,
1050,Os07g0239200,Conserved hypothetical protein.,,,,,2.24101180564486,11800,Yellow,1.96057810260457,['not assigned.unknown'],LOC_Os07g13520,1.2842943426905,0.736191451727363,,1.03991129003526,0.349664717066577,,2.07877250086268,0.014835105976809,Up,2.83530959359884,0.000253164955834,Up,1.50216285937613,0.210860065526133,
1051,Os03g0247900,F5O11.14 (ACR8).,"Biological Process: metabolic process (GO:0008152), Molecular Function: amino acid binding (GO:0016597)",OsACR9,,,100.850703118027,1403,Yellow,35.9471077150606,['amino acid metabolism.misc'],LOC_Os03g14370,2.39299738974669,0.029484254594842,Up,4.59489467461635,9.49E-10,Up,5.49194544158319,3.31E-14,Up,6.09728050284867,1.43E-17,Up,3.27505432657173,7.31E-05,Up
1052,Os01g0180600,Similar to MutS homolog 7 (Fragment).,"Biological Process: mismatch repair (GO:0006298), Molecular Function: ATP binding (GO:0005524), Molecular Function: mismatched DNA binding (GO:0030983)",,Mismatch repair,,3.24789033666928,11222,Brown,2.09223804451523,['DNA.repair'],LOC_Os01g08540,0.107624729397089,0.999989494557828,,-1.41619694136283,0.014492039857942,Down,-1.26578398088636,0.025721099968027,Down,-1.20343100100432,0.029696753362243,Down,-0.276455710180663,0.801040409692997,
1053,Os04g0461600,Similar to Fw2.2.,,,,,22.1293829558692,6187,Yellow,11.5429039021631,['not assigned.unknown'],LOC_Os04g38790,2.05638688595904,5.97E-05,Up,3.04974665457275,8.56E-13,Up,4.08074046195539,4.33E-24,Up,4.27708245312991,3.60E-26,Up,2.57470433775688,9.27E-09,Up
1054,Os02g0566700,Conserved hypothetical protein.,,,,,11.2726274162864,8377,Yellow,8.25821557592174,['not assigned.unknown'],LOC_Os02g35860,0.135034667990122,0.999989494557828,,0.337096074540138,0.615472976694495,,1.42155120403471,0.00126988547415,Up,1.91510413154866,2.74E-06,Up,0.552051612566532,0.471553024875954,
