id,Label,TF,KEGG,Symbol,kTotal,Rank,WGCNA_Modules, IntraModular Connectivity,Description,GO,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
295,Os12g0556400,,,,19.4558335019181,3536,Yellow,13.1740997416905,Similar to GAG1At protein.,,['not assigned.unknown'],LOC_Os12g36930,-0.421316572879214,0.53198533655171,,-0.852128292974496,0.12884463243075,,-1.26879297174273,0.015198669657036,Down,-1.15724483280685,0.028522088838632,Down,0.520399670907555,0.141887986177623,
296,Os10g0577200,,,,7.46835643502072,7437,Blue,5.61255641896162,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os10g42650,0.85869787534447,0.023298772613054,,0.741363424387508,0.050729969177032,,1.29928591581315,7.21E-05,Up,1.17850991905599,0.000420389828378,Up,-2.23640311915712,0.014227480003738,Down
297,Os09g0429000,,,OsGLR2.2,2.83919672673349,10636,Turquoise,2.01569175721756,Similar to Glutamate receptor.,"Biological Process: transport (GO:0006810), Cellular Component: membrane (GO:0016020), Cellular Component: outer membrane-bounded periplasmic space (GO:0030288), Molecular Function: ionotropic glutamate receptor activity (GO:0004970), Molecular Function: transporter activity (GO:0005215), Molecular Function: extracellular-glutamate-gated ion channel activity (GO:0005234)",['signalling.in sugar and nutrient physiology'],LOC_Os09g25960,-0.531242984918001,0.761421419570062,,-1.14744689713198,0.446557339775975,,-2.81924071586625,0.05560751383998,,-4.26953819434004,0.032023511489331,Down,-1.8301234494233,0.035154698535808,Down
298,Os06g0490200,,,,5.73710008291693,8447,Turquoise,3.30008155790168,Conserved hypothetical protein.,,,None,-0.5111673221423,0.454998355046025,,-0.646722686760545,0.299959523772728,,-1.08140855320736,0.049619612920013,Down,-2.16534520817519,0.000250174506377,Down,-1.93796775699093,0.016008296023071,Down
299,Os09g0456200,bZIP,Plant hormone signal transduction,"bZIP72, OsbZIP72",5.78352063264239,8422,Yellow,2.28773738442891,Similar to BZIP transcription factor ABI5.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700), Molecular Function: sequence-specific DNA binding (GO:0043565), Molecular Function: protein dimerization activity (GO:0046983)",['hormone metabolism.abscisic acid.signal transduction'],LOC_Os09g28310,-1.06141341906745,0.251571838546509,,-2.58540835778081,0.000743280585123,Down,-2.38275111018051,0.00157384239667,Down,1.76599404134673,1.02E-18,Up,-3.90164173187212,0.045604746936417,Down
300,Os04g0688200,,"Phenylpropanoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",,5.08095180230642,8856,Turquoise,4.64032144941518,Similar to Peroxidase (EC 1.11.1.7).,"Biological Process: response to oxidative stress (GO:0006979), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: heme binding (GO:0020037)",['misc.peroxidases'],LOC_Os04g59160,-0.130419689308852,0.92632349791133,,-0.389864780902205,0.754127347791874,,-1.554598947174,0.069382630032086,,-2.57799067523503,0.002289776233833,Down,6.83331356562063,1.59E-97,Up
301,Os03g0195450,,,,7.23327027065683,7576,Yellow,3.84254512899607,Similar to sulfate/bicarbonate/oxalate exchanger and transporter sat-1.,,,LOC_Os03g09940,-1.77368723502388,0.233693551843123,,-1.11941280946853,0.45916157075663,,-4.61531000114374,0.016902258111628,Down,-3.52967169095348,0.028513407023489,Down,1.82592400992438,3.51E-10,Up
302,Os12g0618600,NF-YA,,OsNF-YA10,21.8233403005883,3074,Green,10.9275231151711,Similar to Transcriptional activator HAP2.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Cellular Component: nucleus (GO:0005634), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700)","['RNA.regulation of transcription.CCAAT box binding factor family, HAP2']",LOC_Os12g42400,-2.97334530184425,1.60E-07,Down,-1.58127523689094,0.005383189507426,Down,3.3075336108909,6.23E-08,Up,3.76484098159968,8.89E-33,Up,-1.07116059607046,0.333739397043837,
303,Os01g0110500,,,,9.17753165884874,6635,Turquoise,5.67106389755888,"Protein kinase, core domain containing protein.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os01g02040,-0.449822776399029,0.68189595148212,,-0.861126678055571,0.356997294388597,,-2.19334612146762,0.011884340480438,Down,-2.47224936513899,0.006997353806363,Down,2.98630578571157,1.80E-17,Up
304,Os02g0640500,,,SIT1,30.5894654791558,1936,Red,13.3754969199858,"Lectin receptor-like kinase, Mediation of salt sensitivity, Regulation of ethylene homeostasis","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772), Molecular Function: carbohydrate binding (GO:0030246)","['protein.postranslational modification', 'signalling.receptor kinases.legume-lectin']",LOC_Os02g42780,2.79831135350944,3.78E-05,Up,3.10354564210636,2.39E-06,Up,2.84972704560384,7.67E-10,Up,1.7790692889012,1.77E-14,Up,-0.534374285702022,0.193439369374289,
305,Os08g0484100,,,,0.882312740256485,12753,Turquoise,0.472188501019144,Similar to predicted protein.,"Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: catalytic activity (GO:0003824), Molecular Function: cation binding (GO:0043169)",['not assigned.unknown'],LOC_Os08g37750,0.736812382822528,0.485035850494344,,-0.010696117169524,0.993773230038251,,-0.677795267078057,0.482995345949565,,-2.21641628313886,0.029858497760394,Down,-2.27150108671753,0.018769933157694,Down
306,Os03g0188400,bHLH,,OsbHLH96,4.83566690205304,9034,Turquoise,3.95487671815226,Helix-loop-helix DNA-binding domain containing protein.,,"['RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family']",LOC_Os03g08930,0.037764460991238,0.986135598555994,,-1.85653367786206,0.24067158318281,,-2.19819649505965,0.139974597078332,,-3.36968507821983,0.049875192617188,Down,3.9047574870682,2.82E-09,Up
307,Os04g0415401,,,,15.8566111790217,4391,Turquoise,9.75412761521967,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os04g33885,-1.89178148299211,0.076923665627956,,-1.6152361495787,0.117126185336393,,-2.83724229644928,0.007534019064054,Down,-2.6680975704631,0.011589027537965,Down,-1.11007671859799,7.76E-05,Down
308,Os03g0297000,,,,15.6155393282804,4453,Blue,9.07792454088154,Protein of unknown function DUF538 family protein.,,['not assigned.unknown'],LOC_Os03g18560,1.1216268536546,0.002370069363031,Up,0.523245814743814,0.231649989362336,,2.44894274587813,3.57E-09,Up,2.66924340998545,7.86E-11,Up,-7.73546455380674,2.29E-07,Down
309,Os12g0586000,,,,41.5237413737695,1164,Red,16.9050192657272,Similar to Disease resistance protein ADR1 (Activated disease resistance protein 1).,"Biological Process: defense response (GO:0006952), Molecular Function: protein binding (GO:0005515), Molecular Function: ADP binding (GO:0043531)",['stress.biotic.PR-proteins'],LOC_Os12g39620,2.3770091816623,2.09E-42,Up,2.37447634081117,1.27E-42,Up,1.04866052533209,0.019933927130214,Up,-3.42361469771148,2.70E-15,Down,3.74569041879985,3.33E-14,Up
310,Os02g0194100,,"Citrate cycle (TCA cycle), Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids",OsCS1,18.0107198810411,3822,Pink,9.99012663591599,Similar to Citrate synthase (EC 4.1.3.7).,"Biological Process: tricarboxylic acid cycle (GO:0006099), Biological Process: cellular carbohydrate metabolic process (GO:0044262), Molecular Function: citrate (Si)-synthase activity (GO:0004108), Molecular Function: transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer (GO:0046912)",['TCA / org. transformation.TCA.CS'],LOC_Os02g10070,1.81388296255125,0.000477895916714,Up,0.253251738376702,0.750314303362555,,-1.8104237002746,0.117111119625665,,-3.02576246459415,0.01773741006542,Down,-1.60024116052353,0.27437081996973,
311,Os12g0112000,,"Phenylpropanoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",,20.7439245447624,3266,GreenYellow,9.3339607230818,Similar to Peroxidase precursor (EC 1.11.1.7) (Fragment).,"Biological Process: response to oxidative stress (GO:0006979), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: heme binding (GO:0020037)",['misc.peroxidases'],LOC_Os12g02080,2.73331964856014,2.83E-08,Up,1.02821323845111,0.08969116716648,,1.89784698630095,4.51E-08,Up,1.74278434460725,7.30E-07,Up,-3.55065440092195,4.32E-06,Down
312,Os10g0504600,,,,109.573076195117,83,Turquoise,95.1648711346736,Similar to SKIP interacting protein 24 (Fragment).,,['protein.targeting.secretory pathway.unspecified'],LOC_Os10g36060,-0.33138261160478,0.890239933168912,,-1.24115842982166,0.501843643015114,,-3.64661619242115,0.008196908133497,Down,-6.35514613387855,1.49E-05,Down,-1.27790286342401,0.001132672323924,Down
313,Os02g0761600,,,,10.5373282211061,6115,GreenYellow,4.63111156550481,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os02g52410,-0.008290260560075,0.990829323911233,,-0.626620119471394,0.210772579545157,,-1.00681573220168,0.021145888117759,Down,-1.25823969086895,0.003788991059901,Down,0.46346762689733,0.400862813238433,
314,Os04g0105100,,,OsSIRP4,12.5507190529879,5401,Magenta,6.8774950585006,"Zinc finger, RING/FYVE/PHD-type domain containing protein.",Molecular Function: zinc ion binding (GO:0008270),['protein.degradation.ubiquitin.E3.RING'],LOC_Os04g01490,0.670252594613719,0.049181858087312,,0.363635453602307,0.344022584054824,,0.886099295340684,0.002856385279127,,1.21373022315871,2.07E-05,Up,-1.58369683217445,3.36E-05,Down
315,Os03g0225500,,RNA transport,NUP133,27.210642222092,2300,Purple,10.3354026656593,"Nucleoporin, Common symbiosis signaling (SYM) pathway, Nucleoporin, Nup133/Nup155-like, N-terminal domain containing protein.",Molecular Function: protein binding (GO:0005515),['not assigned.unknown'],LOC_Os03g12450,-1.27309796443102,0.002511534889502,Down,-1.12707344055838,0.007133772263819,Down,-3.08385494524745,7.60E-06,Down,2.65775491906836,1.15E-36,Up,-0.780645852110686,0.414640693759781,
316,Os01g0711100,,,,14.7934293742096,4676,Blue,8.25050046426899,Similar to Mitochondrial processing peptidase beta subunit.,"Biological Process: proteolysis (GO:0006508), Molecular Function: catalytic activity (GO:0003824), Molecular Function: metalloendopeptidase activity (GO:0004222), Molecular Function: metal ion binding (GO:0046872)",['protein.targeting.mitochondria'],LOC_Os01g51390,1.31256636034408,1.14E-08,Up,1.09613364129613,2.79E-06,Up,3.17804297391781,0.007509728172219,Up,-4.53073001400583,3.93E-09,Down,0.803786506163104,0.137779270913853,
317,Os07g0606500,,,,23.6459753172615,2797,Purple,11.7415839507783,"Hypothetical conserved gene., Similar to ATP-dependent RNA helicase, eIF-4A family.","Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATP-dependent helicase activity (GO:0008026)",['DNA.synthesis/chromatin structure'],"LOC_Os07g41564, LOC_Os07g41570",-0.733810622239339,0.122157247712075,,-0.657803599311286,0.15873559858444,,-1.01674368237025,0.013722154957964,Down,-1.09297241036772,0.008175755745833,Down,-0.971542870199765,0.005490535820729,
318,Os01g0125600,,,,14.8691927072456,4654,Turquoise,13.3725104820196,Heavy metal transport/detoxification protein domain containing protein.,"Biological Process: metal ion transport (GO:0030001), Molecular Function: metal ion binding (GO:0046872)",['transport.metal'],LOC_Os01g03490,-0.200030388945989,0.72976058515804,,-0.152183700079666,0.797125844304405,,-1.75428680466023,1.15E-05,Down,-1.70610440736059,2.30E-05,Down,-1.91845186416955,9.04E-06,Down
319,Os07g0516300,,,OsS40-15,17.9341724127786,3839,Black,6.02755366991181,Protein of unknown function DUF584 family protein.,,['not assigned.unknown'],LOC_Os07g33270,3.55406560878225,6.29E-19,Up,4.49778035997165,4.62E-31,Up,5.84964248119679,0.00064311490289,Up,-6.1147290925166,0.000502673545421,Down,0.177292538722894,0.787572625416314,
320,Os09g0395400,,,,8.96532741309886,6733,Turquoise,6.05115760961756,Hypothetical protein.,,,None,-1.15596731497508,0.498369656610249,,-1.89111170430085,0.217654073385049,,-3.30606488729327,0.048681707517895,Down,-3.21799983014696,0.056865668971555,,1.31814968947689,9.54E-13,Up
321,Os03g0655700,,"Valine, leucine and isoleucine biosynthesis, C5-Branched dibasic acid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids",OsIPMDH,14.3994027372059,4785,Yellow,8.32097212468295,"Similar to 3-isopropylmalate dehydrogenase 2., Similar to 3-isopropylmalate dehydrogenase.","Biological Process: leucine biosynthetic process (GO:0009098), Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: cytoplasm (GO:0005737), Molecular Function: magnesium ion binding (GO:0000287), Molecular Function: 3-isopropylmalate dehydrogenase activity (GO:0003862), Molecular Function: oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616), Molecular Function: NAD binding (GO:0051287)","['amino acid metabolism.synthesis.branched chain group.leucine specific.3-isopropylmalate dehydrogenase', 'secondary metabolism.sulfur-containing.glucosinolates.synthesis.aliphatic.methylthioalkylmalate dehydrogenase (MAM-D)']",LOC_Os03g45320,-0.246092892481603,0.787023132427875,,-1.06175024595055,0.11511036379356,,-1.37470038617744,0.030374479779648,Down,-0.442516795226503,0.52291451101587,,1.58107601150829,0.027240933528067,Up
322,Os05g0186900,,,IAA16,3.32793295260446,10211,Red,1.53826411167695,Similar to Auxin-responsive protein IAA16.,,['RNA.regulation of transcription.Aux/IAA family'],LOC_Os05g09480,3.29736308042329,1.12E-16,Up,3.62176620348581,2.66E-20,Up,3.67032288491694,3.78E-08,Up,2.09076524701515,0.014074890790133,Up,3.40713924159276,0.048603766283264,Up
323,Os01g0301300,,,,31.5403927406149,1846,Blue,24.3280407314813,Hypothetical protein.,,,None,0.5836892064218,0.64717505855528,,1.2368151067741,0.201842313937761,,2.0074599156236,0.012016945678888,Up,1.71729731942974,0.039472622806166,Up,-0.081991647684202,0.89541547823259,
324,Os10g0362700,,,,6.56048932894478,7945,Brown,4.68923354708898,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os10g21860,-1.88092650099363,0.144354913557873,,-2.40221802110129,0.048135163838629,Down,-1.59416069373018,0.16888516407276,,-3.78601183823103,3.29E-05,Down,1.270211293212,0.009912130396631,Up
325,Os07g0691700,,,,6.18838399083204,8160,Green,2.73021601480774,Conserved hypothetical protein.,,['cell.organisation'],LOC_Os07g49140,-1.70808537741425,0.303003982177105,,-2.84056776600431,0.064158059964738,,-3.84947562056933,0.023248576341792,Down,-6.1870523708866,0.002046229423931,Down,-3.65404943192621,0.05247730460001,
326,Os09g0560700,,,,3.42916391794504,10126,Pink,2.04848013419968,"Molybdenum cofactor sulfurase, C-terminal domain containing protein.","Molecular Function: catalytic activity (GO:0003824), Molecular Function: molybdenum ion binding (GO:0030151), Molecular Function: pyridoxal phosphate binding (GO:0030170)",['not assigned.unknown'],LOC_Os09g38772,-1.39616382643296,0.003651914849254,Down,0.049174546146837,0.94608897567521,,-2.50951273447191,8.91E-06,Down,-2.87726727427348,1.10E-06,Down,0.17851186070238,0.731223358789964,
327,Os08g0246300,,,SCR8,5.35471414430791,8676,Turquoise,3.665616320604,NB-ARC domain containing protein.,"Biological Process: defense response (GO:0006952), Molecular Function: ADP binding (GO:0043531)",['stress.biotic'],LOC_Os08g14850,-1.6700750702783,0.109024377115845,,-1.43147407682569,0.163838791040987,,-5.29542907290005,0.00015543832389,Down,-3.80827992645193,0.000402099339148,Down,-7.34797852781023,3.03E-09,Down
328,Os04g0442100,,,,16.7762676799947,4124,Black,5.86616851230196,Smr protein/MutS2 C-terminal domain containing protein.,,['DNA.synthesis/chromatin structure'],LOC_Os04g36058,1.27342689839332,0.000446498273852,Up,1.31163631499335,0.000224777436142,Up,1.03301153794493,0.162579537108848,,-2.24919641498954,2.61E-13,Down,-4.5707779407848,0.002513448742406,Down
329,Os08g0546900,,,,19.1051102066306,3604,Turquoise,16.7651332818134,Similar to NC domain-containing protein.,,['not assigned.unknown'],LOC_Os08g43350,0.432203160028483,0.686397212806625,,-0.281302744043781,0.805601398735285,,-1.89373117473478,0.018006128776792,Down,-3.91575330611104,0.00015679844506,Down,2.90209856546678,0.005508069988842,Up
330,Os05g0198200,,,GRX16,17.3086384893822,3990,Blue,7.11229473895178,Thioredoxin fold domain containing protein.,"Biological Process: cell redox homeostasis (GO:0045454), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: protein disulfide oxidoreductase activity (GO:0015035)",['redox.glutaredoxins'],LOC_Os05g10930,0.366036415747561,0.65368962303624,,1.03578359916452,0.09204229150209,,1.86296042239909,0.000326600650652,Up,1.88502560262707,0.00027333003425,Up,5.97444722829104,1.32E-08,Up
331,Os08g0363200,,,,10.5083099400267,6127,Brown,7.40247366320439,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os08g27580,0.339418939608811,0.678307923302609,,0.06984393962723,0.941817060356432,,0.188454741469828,0.791429375428575,,1.33681542995617,0.011770668277288,Up,-4.49765281693726,9.85E-11,Down
332,Os11g0155000,,,,0.616713087806079,13068,Grey,0.044686846324296,Dcp1-like decapping family protein.,,['RNA.processing'],LOC_Os11g05650,-1.01757414163449,0.117843344067181,,-0.817665388161637,0.204706820169325,,-1.17353342282781,0.04517587506314,Down,-0.933499260335623,0.118158486072155,,-6.93654812561229,8.73E-05,Down
333,Os03g0172000,,RNA transport,,25.1360835396024,2591,Purple,10.5697779210306,"Peptidase S59, nucleoporin family protein., Similar to predicted protein.","Biological Process: transport (GO:0006810), Cellular Component: nuclear pore (GO:0005643),",['protein.targeting.nucleus'],LOC_Os03g07580,-0.959589227256553,0.003964036838339,,-0.63374998364805,0.072241139251584,,-1.55733444865078,4.17E-07,Down,-1.29787740700888,2.83E-05,Down,3.52802967934829,4.75E-14,Up
334,Os07g0633100,,,,1.42788542999666,12106,Grey,0.136436826998977,"Similar to Glucan endo-1, 3-beta-glucosidase 4.",,"['misc.beta 1,3 glucan hydrolases.glucan endo-1,3-beta-glucosidase']",LOC_Os07g43940,-0.378222534651009,0.649008650837409,,-0.937493992559472,0.155309095330633,,-1.67313108427836,0.003745891933344,Down,-1.23896924052783,0.035485724608101,Down,-2.19050134218245,2.60E-09,Down
335,Os03g0818100,,"Glycolysis / Gluconeogenesis, Inositol phosphate metabolism, Metabolic pathways",OsPHY2,63.5352238025771,449,Blue,44.1257853819986,"Histidine acid phosphatase family protein., Similar to Multiple inositol polyphosphate phosphatase PhyIIa2.",Molecular Function: acid phosphatase activity (GO:0003993),['misc.acid and other phosphatases'],LOC_Os03g60370,1.40056454170753,8.24E-06,Up,1.34650788381193,1.72E-05,Up,-2.51574901974797,1.07E-08,Down,4.34361787963452,0.002514046941676,Up,-0.664262642867549,0.228998575736235,
336,Os01g0758200,Dof,,OsDof5,12.2710813252653,5483,Blue,8.6211833070822,Similar to Dof2 (Fragment).,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677), Molecular Function: zinc ion binding (GO:0008270)",['RNA.regulation of transcription.C2C2(Zn) DOF zinc finger family'],LOC_Os01g55340,0.971328494364479,0.232858939392406,,0.221008643677462,0.838446812667574,,1.52616176817173,0.019806382682352,Up,1.91014690544469,0.002526309138652,Up,-3.71178542271341,2.25E-06,Down
337,Os10g0377300,HD-ZIP,,HOX8,0.999712841632615,12610,Grey,0.128661089204374,Similar to Homeobox-leucine zipper protein HOX8.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Cellular Component: nucleus (GO:0005634), Molecular Function: DNA binding (GO:0003677), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700), Molecular Function: protein binding (GO:0005515), Molecular Function: sequence-specific DNA binding (GO:0043565)","['RNA.regulation of transcription.HB,Homeobox transcription factor family']",LOC_Os10g23090,-0.849151344275941,0.118221020359504,,-0.823734042780754,0.116314536046087,,-1.30994944482539,0.006049516757169,Down,-0.983689856419143,0.042971624700045,,4.69164489697328,1.55E-16,Up
338,Os01g0835000,,,,15.675482191406,4441,Turquoise,9.93526721258516,Similar to predicted protein.,"Biological Process: regulation of Rab GTPase activity (GO:0032313), Cellular Component: intracellular (GO:0005622), Molecular Function: Rab GTPase activator activity (GO:0005097)",['signalling.G-proteins'],LOC_Os01g61860,-0.858973345739399,0.283131992407132,,-0.545578573685171,0.512984199626263,,-1.48331609633074,0.030215582791706,Down,-0.957998180576599,0.170348658826322,,-3.8235265245617,2.64E-13,Down
339,Os06g0475500,,,,10.8635575673522,5983,Green,3.68101545664344,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os06g28144,-0.578096512653834,0.425295155962976,,-0.697491034806555,0.298736359673133,,-1.38175461946506,0.01355402052439,Down,-1.13150538129566,0.047314706039031,Down,-5.0902693018115,0.006231417195027,Down
340,Os01g0120800,,RNA transport,,0.946460109519016,12673,Salmon,0.240896856125059,"Similar to Eukaryotic translation initiation factor 3 subunit 10 (eIF-3 theta) (Eukaryotic translation initiation factor 3 large subunit) (eIF3a)., Similar to Translation initiation factor 3.","Molecular Function: protein binding (GO:0005515),",['protein.synthesis.initiation'],LOC_Os01g03070,-0.194670745462451,0.432400045525071,,-0.644937599238073,0.000475765315382,,-0.942575705956484,6.03E-08,,-1.00724324912564,6.76E-09,Down,-4.37109709406567,8.57E-07,Down
341,Os04g0664800,,"Galactose metabolism, Starch and sucrose metabolism, Metabolic pathways",,2.09955369448975,11371,Brown,0.838229326052907,Similar to Cell wall invertase (EC 3.2.1.26).,"Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553)","['major CHO metabolism.degradation.sucrose.invertases.cell wall', 'major CHO metabolism.degradation.sucrose.invertases.vacuolar']",LOC_Os04g56920,0.751097945083657,0.443446425496297,,1.0354412991741,0.228298084835864,,1.92604906520805,0.005388666765081,Up,2.3763078479644,0.000376316134664,Up,-1.51351832155419,0.008848689483468,Down
342,Os01g0197400,,,,1.86548819815726,11613,Black,0.352586751199971,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os01g10080,0.647185317484092,0.234372868494876,,1.52896302415962,0.000214666500966,Up,1.81481133242281,4.50E-06,Up,0.407976472031481,0.50471897354977,,1.42268468624642,1.52E-05,Up
343,Os07g0684000,,,OsEULS2,22.4592494947063,2976,Pink,9.08366341140574,Ricin B-related lectin domain containing protein.,,['not assigned.unknown'],LOC_Os07g48500,0.109035767236192,0.921580556625651,,2.19618168285801,9.59E-05,Up,4.01965694526381,4.53E-15,Up,-3.32367025340363,2.14E-11,Down,-1.56084557491571,4.67E-08,Down
344,Os02g0658100,,,TIP2;1,66.3437452191057,392,Turquoise,61.4542172411894,Similar to tonoplast intrinsic protein2.,"Biological Process: transport (GO:0006810), Cellular Component: membrane (GO:0016020), Molecular Function: transporter activity (GO:0005215)",['transport.Major Intrinsic Proteins.TIP'],LOC_Os02g44080,-1.70607128184136,0.000156630143543,Down,-2.55286868210454,1.81E-09,Down,-4.17005663579254,1.91E-07,Down,-1.73293940004633,3.29E-07,Down,1.84236309706615,0.017164470812215,Up
345,Os01g0721400,,,,13.0581504505973,5226,Red,8.90959223917441,NB-ARC domain containing protein.,Molecular Function: ADP binding (GO:0043531),['not assigned.unknown'],LOC_Os01g52340,1.63874369978119,0.165762244246798,,2.29650272777331,0.024560917895068,Up,3.20277161322429,0.00041361184734,Up,0.961041399138278,0.300756533673953,,0.935978924559801,0.023135444515297,
346,Os02g0809800,,,"PHO1;2, OsPHO1;2",8.28764791245442,7055,lightGreen,2.7252097249643,"Phosphate (Pi) transporter, Root-to-shoot Pi transfer",Cellular Component: integral to membrane (GO:0016021),['transport.phosphate'],LOC_Os02g56510,-0.784655623109215,0.045775287120019,,-1.01317410455845,0.005080151677499,Down,-0.709047175678611,0.048218333226089,,-1.94286751999101,1.14E-09,Down,-1.07580450701084,0.001977467029987,Down
347,Os04g0693400,,,,7.37538319454807,7493,Turquoise,3.99785994873224,Hypothetical protein.,,,None,-2.65684073121654,0.103141033908222,,-4.01219834195451,0.010727886534574,Down,-7.21787750605352,0.000401957582849,Down,-1.61388691829703,0.000200976915125,Down,-0.461284797113426,0.440320703803882,
348,Os05g0508300,,,OsCP10,4.56141374067387,9225,Blue,1.91434719365574,Similar to Papain-like cysteine peptidase XBCP3.,"Biological Process: proteolysis (GO:0006508), Molecular Function: cysteine-type endopeptidase activity (GO:0004197), Molecular Function: cysteine-type peptidase activity (GO:0008234)",['protein.degradation.cysteine protease'],LOC_Os05g43230,0.737061923471963,0.01188462541643,,1.04593178645386,8.78E-05,Up,0.83042405041882,0.001888258920443,,1.74348440462884,4.25E-07,Up,-3.61401702640373,7.44E-06,Down
349,Os10g0391200,,,,36.8503731155854,1449,Blue,26.3591295251172,Cyclin-like F-box domain containing protein.,Molecular Function: protein binding (GO:0005515),['not assigned.unknown'],LOC_Os10g25210,1.11938878397327,0.000987055869618,Up,1.2196501268622,0.000183379444582,Up,2.00814433718316,2.15E-18,Up,3.81932092923568,0.000806161747445,Up,-0.403860034623259,0.52903492576112,
350,Os11g0562100,,,OsOSC11|OsIAS1,19.9377890240225,3422,Brown,15.3162114272393,"Squalene cyclase domain containing protein., Similar to cycloartenol synthase.","Molecular Function: catalytic activity (GO:0003824), Molecular Function: intramolecular transferase activity (GO:0016866)",['secondary metabolism.isoprenoids.terpenoids'],LOC_Os11g35710,-0.000479440659209,0.999347780664315,,0.913399359576555,0.00150745614005,,1.47367714474593,2.08E-08,Up,2.00335966914047,4.44E-15,Up,-2.57028989267226,0.007578897736148,Down
351,Os04g0567200,,,,17.486331449903,3942,Purple,7.39283607308395,Uncharacterised protein family UPF0005 domain containing protein.,Biological Process: response to aluminum ion (GO:0010044),['not assigned.unknown'],LOC_Os04g47930,-4.2161933467194,1.21E-05,Down,-5.50357023511618,6.34E-08,Down,2.68028410818845,6.46E-06,Up,-1.97276610453296,0.004680594191016,Down,3.20647067984641,9.43E-06,Up
352,Os04g0691800,,,OsGRAM33,14.2276939513577,4835,Magenta,5.09586591876032,C2 domain containing protein.,Molecular Function: protein binding (GO:0005515),['amino acid metabolism.synthesis.aromatic aa.tryptophan'],LOC_Os04g59520,1.8148267943336,6.06E-06,Up,1.22342902715065,0.00445561924324,Up,-2.60270427895544,0.000593704218309,Down,2.32323012102249,0.051082173833472,,6.39003391557759,0.001159688562707,Up
353,Os06g0115500,,Ribosome,,69.6432083819965,329,Yellow,53.5522414509425,Similar to 60S ribosomal protein L13 (BBC1 protein homolog).,"Biological Process: translation (GO:0006412), Cellular Component: intracellular (GO:0005622), Cellular Component: ribosome (GO:0005840), Molecular Function: structural constituent of ribosome (GO:0003735)",['protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L13'],LOC_Os06g02510,-0.580731799590997,0.194668619209264,,-1.19931401069873,0.001315930817168,Down,-1.92902460707894,1.11E-07,Down,9.96571062554559,2.57E-09,Up,3.00393508654068,0.013636708400637,Up
