id,Label,Description,GO,Symbol,KEGG,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
1598,Os09g0397800,Hypothetical gene.,,,,,5.20320993434964,8775,Pink,2.82024991154843,,None,0.937012568,0.078478138,,0.958760619,0.043527398,,1.987782851,3.31E-06,Up,1.927813691,3.93E-06,Up,3.530884388,4.77E-19,Up
1599,Os01g0695100,Similar to Phosphoethanolamine N-methyltransferase.,,OsPEAMT1,,,7.68388563918716,7341,Yellow,4.00429303800643,['lipid metabolism.Phospholipid synthesis'],"LOC_Os01g50030, LOC_Os01g50032",-0.030992756,0.952637229,,1.154736223,2.55E-05,Up,1.309627807,1.48E-06,Up,1.03346598,0.000168086,Up,-0.355054252,0.268754987,
1600,Os05g0490400,Conserved hypothetical protein.,,OsSTA155,,,24.0555698885472,2742,GreenYellow,12.8163535309979,['not assigned.unknown'],LOC_Os05g41150,0.536328485,0.344937896,,-0.450569932,0.390513549,,-1.652853615,0.001185103,Down,-1.720114944,0.000231932,Down,-2.238356604,2.93E-05,Down
1601,Os11g0685200,Hypothetical protein.,,,,,9.45513028005824,6513,Purple,1.11360647550943,['not assigned.unknown'],LOC_Os11g45809,-0.61531566,0.113354957,,-1.056748858,0.001282459,Down,-1.258971689,0.000163129,Down,-1.317557656,3.81E-05,Down,-1.472148545,9.98E-06,Down
1602,Os12g0148500,Non-protein coding transcript.,,,,,1.4920912040622,12031,Grey,0.201683131554029,,None,-1.355305826,0.138012112,,-3.45275292,5.01E-05,Down,-3.654454031,0.000208014,Down,-4.415656256,3.29E-06,Down,-4.076427632,0.000102104,Down
1603,Os04g0479200,Similar to NAD-dependent isocitrate dehydrogenase c;1.,"Biological Process: tricarboxylic acid cycle (GO:0006099), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: magnesium ion binding (GO:0000287), Molecular Function: isocitrate dehydrogenase (NAD+) activity (GO:0004449), Molecular Function: oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616), Molecular Function: NAD binding (GO:0051287)",,"Citrate cycle (TCA cycle), Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids",,16.563979484344,4202,Pink,10.7659634687209,['TCA / org. transformation.TCA.IDH'],LOC_Os04g40310,0.711693615,8.76E-06,,1.504335576,6.95E-25,Up,1.090722851,3.12E-13,Up,1.070665233,5.04E-13,Up,1.158858972,6.63E-15,Up
1604,Os12g0257600,Similar to Laccase-25.,"Biological Process: lignin catabolic process (GO:0046274), Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: apoplast (GO:0048046), Molecular Function: copper ion binding (GO:0005507), Molecular Function: laccase activity (GO:0008471), Molecular Function: oxidoreductase activity (GO:0016491)",OsLAC28,,,26.499097499259,2398,Black,5.94678142858043,['secondary metabolism.simple phenols'],LOC_Os12g15530,5.773571659,0.001824804,Up,6.69739604,8.86E-05,Up,5.977566647,0.000655302,Up,6.204882027,0.000289011,Up,9.64258545,3.11E-09,Up
1605,Os08g0451200,Protein of unknown function DUF581 family protein.,,OsaFLZ13,,,5.61267871173011,8528,Brown,4.69954060538931,['not assigned.unknown'],LOC_Os08g34984,-2.246289123,0.025096175,Down,-3.889728819,0.000101905,Down,-2.797678444,0.004643999,Down,-3.580622101,0.000179881,Down,-4.955552044,0.000359658,Down
1606,Os04g0538750,Conserved hypothetical protein.,,,,,1.64547741356175,11857,Blue,0.958553817836963,,None,1.317409102,0.107391432,,1.449739238,0.043437915,Up,0.088167665,0.934252084,,0.702014608,0.380441992,,1.600175815,0.022536909,Up
1607,Os11g0693800,Similar to ATP-citrate synthase.,"Molecular Function: ATP binding (GO:0005524), Molecular Function: ligase activity (GO:0016874)",,"Citrate cycle (TCA cycle), Metabolic pathways, Biosynthesis of secondary metabolites",,19.1398575415551,3595,Turquoise,13.306103707987,['TCA / org. transformation.other organic acid transformaitons.atp-citrate lyase'],LOC_Os11g47120,-1.91969515,0.000243225,Down,-2.17002371,1.06E-05,Down,-1.368037133,0.00722262,Down,-1.582411597,0.001058918,Down,-2.587422408,1.34E-06,Down
1608,Os02g0776400,Similar to nuclear transcription factor Y subunit A-3.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Cellular Component: nucleus (GO:0005634), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700)",OsNF-YA11,,NF-YA,18.319256010205,3757,Brown,11.2850255018771,"['RNA.regulation of transcription.CCAAT box binding factor family, HAP2']",LOC_Os02g53620,-2.597759683,1.16E-06,Down,-3.448629001,1.14E-10,Down,-3.660192831,1.43E-09,Down,-3.855956571,2.56E-12,Down,-4.77299648,1.03E-10,Down
1609,Os12g0533400,Similar to Rac GTPase activating protein 1.,"Biological Process: signal transduction (GO:0007165), Cellular Component: intracellular (GO:0005622), Molecular Function: protein binding (GO:0005515)",,,,68.9146635188057,337,Turquoise,58.6775109946624,['signalling.G-proteins'],LOC_Os12g34840,-1.465151307,0.046480479,Down,-2.575063438,0.000113267,Down,-3.00850289,5.71E-05,Down,-3.301696213,1.78E-06,Down,-3.999997312,3.81E-06,Down
1610,Os09g0111100,Cyclin D domain containing protein.,,Orysa;CycD3;1,Plant hormone signal transduction,,8.99304115278862,6725,Turquoise,6.07564554410089,['cell.cycle'],LOC_Os09g02360,-0.607410599,0.519412233,,-1.712723245,0.017924071,Down,-1.315145161,0.084033776,,-1.905549087,0.007240504,Down,-2.521765412,0.001504861,Down
1611,Os03g0431100,Conserved hypothetical protein.,,,,,3.59461934696331,9991,Grey,0.58381662476173,['not assigned.unknown'],LOC_Os03g31679,-1.243715046,3.12E-05,Down,-3.322959462,9.37E-31,Down,-3.120232753,3.61E-26,Down,-3.036604572,8.18E-27,Down,-2.992656985,3.47E-24,Down
1612,Os11g0210201,Conserved hypothetical protein.,,,,,14.4632557084873,4766,Magenta,7.60849144683503,['not assigned.unknown'],LOC_Os11g10470,5.247060285,2.09E-40,Up,7.190079068,2.82E-77,Up,6.111917844,1.71E-55,Up,6.521894315,1.46E-63,Up,6.525550107,1.79E-63,Up
1613,Os10g0552300,Conserved hypothetical protein.,,OsHyPRP17,,,31.3527059358884,1862,Turquoise,30.4641774651965,['misc.protease inhibitor/seed storage/lipid transfer protein (LTP) family protein'],LOC_Os10g40480,-1.503811192,0.002489168,Down,-2.159144485,2.54E-06,Down,-7.310541315,2.60E-10,Down,-10.49872383,2.29E-11,Down,-9.638080763,8.38E-10,Down
1614,Os02g0160250,Hypothetical conserved gene.,"Biological Process: ATP hydrolysis coupled proton transport (GO:0015991), Cellular Component: vacuolar proton-transporting V-type ATPase, V1 domain (GO:0000221), Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515), Molecular Function: proton-transporting ATPase activity, rotational mechanism (GO:0046961)",,,,5.7492276943441,8441,MidnightBlue,3.47812495862259,['not assigned.unknown'],LOC_Os02g06530,1.521094301,0.000773834,Up,1.47476011,0.000566899,Up,0.855852365,0.080048278,,1.118791911,0.011097448,Up,3.208709208,1.94E-16,Up
1615,Os08g0101900,UPF0497 membrane protein 2.,,OsCASP2,,,1.20167261461806,12358,Turquoise,1.04677976636476,['not assigned.unknown'],LOC_Os08g01160,-0.230703104,0.8024619,,0.055342311,0.944674822,,-1.292224393,0.045478922,Down,-1.815300829,0.002695648,Down,-4.872466933,1.83E-06,Down
1616,Os06g0125000,Similar to NBS-LRR disease resistance protein homologue.,"Biological Process: defense response (GO:0006952), Molecular Function: ADP binding (GO:0043531)",,,,13.5539424844973,5049,Turquoise,12.343036419275,['stress.biotic.PR-proteins'],LOC_Os06g03500,-3.332478195,1.75E-19,Down,-3.98705761,3.12E-26,Down,-3.222168221,1.24E-17,Down,-3.566946931,3.37E-23,Down,-3.81279328,6.78E-21,Down
1617,Os12g0511300,"CLT(CRT-like transporter) protein containing no plastid target signal peptide, UAA transporter domain containing protein.",", Biological Process: transmembrane transport (GO:0055085)",OsCLT2,,,48.8062295608688,840,Blue,37.3432638761465,['not assigned.unknown'],LOC_Os12g32650,0.184254482,0.648764046,,1.807532306,4.69E-14,Up,2.180120763,5.02E-20,Up,2.495500687,8.75E-27,Up,2.907026891,8.48E-36,Up
1618,Os10g0534900,Similar to Prep (Fragment).,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Cellular Component: nucleus (GO:0005634), Molecular Function: DNA binding (GO:0003677), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700), Molecular Function: protein binding (GO:0005515), Molecular Function: sequence-specific DNA binding (GO:0043565)",,,TALE,9.26142390191529,6593,Turquoise,4.33339100291966,"['RNA.regulation of transcription.HB,Homeobox transcription factor family']",LOC_Os10g39030,0.807703584,0.171733625,,-1.548679248,0.003541701,Down,-2.335977218,8.90E-05,Down,-2.040560841,0.000110697,Down,-3.226104725,1.71E-06,Down
1619,Os01g0349600,Hypothetical protein.,,,,,15.2309129915854,4551,Brown,8.7498620592403,['not assigned.unknown'],LOC_Os01g24764,-1.494233395,0.103238706,,-3.272829403,0.00011482,Down,-3.457363751,0.000330361,Down,-2.755781801,0.000636594,Down,-3.544799755,0.000241377,Down
1620,Os12g0225200,Conserved hypothetical protein.,,,,,16.8871557463231,4097,Magenta,7.96857186374754,['not assigned.unknown'],LOC_Os12g12370,1.0633646,2.28E-05,Up,1.510124645,5.24E-11,Up,1.687263165,2.55E-13,Up,1.71729051,2.86E-14,Up,1.324659185,2.27E-08,Up
1621,Os07g0273600,Disease resistance protein domain containing protein.,"Biological Process: defense response (GO:0006952), Molecular Function: ADP binding (GO:0043531)",,,,9.03156964889855,6698,Brown,6.88985849267738,['stress.biotic.PR-proteins'],LOC_Os07g17220,-0.936850051,0.026339885,,-2.556553652,2.08E-11,Down,-2.446173815,1.11E-09,Down,-2.368099152,2.47E-10,Down,-2.365449916,3.42E-09,Down
1622,Os12g0511900,"Similar to NB-ARC domain containing protein, expressed.","Biological Process: defense response (GO:0006952), Molecular Function: ADP binding (GO:0043531)",,,,16.0302735810465,4342,Brown,13.1777508070205,['stress.biotic.PR-proteins'],LOC_Os12g32710,-1.905922125,0.007921746,Down,-2.903267747,1.69E-05,Down,-3.225825733,1.58E-05,Down,-2.943079462,1.01E-05,Down,-2.944451887,4.57E-05,Down
1623,Os04g0368800,Similar to H0607F01.6 protein.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: calcium ion binding (GO:0005509), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,2.09368705900378,11377,Turquoise,1.36402555165831,"['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII', 'signalling.receptor kinases.misc']",LOC_Os04g30010,-1.191421951,0.223298548,,-2.569620352,0.002348562,Down,-2.688593322,0.00363827,Down,-2.111846744,0.009645884,Down,-5.628595619,0.000235036,Down
1624,Os05g0594200,Similar to Cation/proton exchanger 1a.,"Biological Process: cation transport (GO:0006812), Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral to membrane (GO:0016021), Molecular Function: cation transmembrane transporter activity (GO:0008324)",OsNCX10,,,19.8089555182799,3456,Turquoise,17.8304870283471,['transport.calcium'],LOC_Os05g51610,-1.458884968,0.006943385,Down,-1.986161243,6.58E-05,Down,-2.470188226,6.95E-06,Down,-2.157942647,1.22E-05,Down,-2.073290339,8.69E-05,Down
1625,Os08g0192900,"Nucleotide-binding, alpha-beta plait domain containing protein., Similar to H0714H04.9 protein.","Molecular Function: nucleotide binding (GO:0000166), Molecular Function: nucleic acid binding (GO:0003676)",,,,56.8870902485,600,Yellow,39.8480606630698,"['protein.synthesis.ribosomal RNA', 'signalling.G-proteins']",LOC_Os08g09350,-1.055094922,7.48E-05,Down,-1.171780642,3.11E-06,Down,-0.735653549,0.005379016,,-0.595734526,0.02207478,,-1.589612795,9.83E-10,Down
1626,Os05g0557200,Armadillo-type fold domain containing protein.,"Molecular Function: binding (GO:0005488), Molecular Function: protein binding involved in protein folding (GO:0044183)",,,,5.07581475410022,8861,Black,1.27905881308161,['protein.degradation.ubiquitin.proteasom'],LOC_Os05g48340,0.227464432,0.353878057,,1.116713957,8.11E-11,Up,1.581735562,6.85E-21,Up,1.465922039,2.47E-18,Up,1.847693106,2.00E-28,Up
1627,Os02g0656100,Conserved hypothetical protein.,,,,,7.86786805322263,7249,Turquoise,6.83749931360141,['not assigned.unknown'],LOC_Os02g43900,-2.022156137,0.140896071,,-2.820588406,0.020826713,Down,-3.590586266,0.011168597,Down,-3.796861161,0.002914048,Down,-2.586359366,0.03969543,Down
1628,Os04g0671200,"Polyamine oxidase, Seed germination, Similar to H0624F09.9 protein.","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: oxidoreductase activity (GO:0016491)","PAO4, OsPAO4, OsAO1, AO1","Arginine and proline metabolism, beta-Alanine metabolism, Pantothenate and CoA biosynthesis, Metabolic pathways",,35.8183167811245,1515,Blue,12.6236107308977,"['misc.oxidases - copper, flavone etc.']",LOC_Os04g57550,2.973777928,3.00E-26,Up,3.42072898,1.03E-35,Up,2.78918599,3.32E-23,Up,3.034013381,3.66E-28,Up,3.111186231,5.53E-29,Up
1629,Os02g0626532,Hypothetical gene.,,,,,11.3669413784491,5800,MidnightBlue,5.93792622062006,,None,0.904093011,0.713323459,,-5.013489068,0.032387362,Down,-0.998098899,0.65736794,,-5.074530822,0.027583641,Down,-1.311963805,0.537787782,
1630,Os06g0185500,Transferase family protein.,"Molecular Function: transferase activity, transferring acyl groups other than amino-acyl groups (GO:0016747)",OsHCT4,,,0.385287287017243,13369,Grey,0.021110822601311,['secondary metabolism.phenylpropanoids'],LOC_Os06g08640,1.810040352,0.075847197,,0.938682427,0.367968094,,1.204841473,0.232353967,,2.130982458,0.015650726,Up,2.792166328,0.001007873,Up
1631,Os04g0110100,Concanavalin A-like lectin/glucanase domain containing protein.,Molecular Function: binding (GO:0005488),BLEC-Str8,,,9.28171430340352,6586,Black,3.36867415498293,['not assigned.unknown'],LOC_Os04g01950,1.402246036,0.296470227,,0.380879207,0.792931613,,1.813556256,0.108491213,,2.054992974,0.048863649,Up,4.065217354,1.41E-05,Up
1632,Os01g0286100,"Phytochrome-interacting factor-like protein, Basic helix-loop-helix factor, Repression of seedling growth in the dark",Molecular Function: protein dimerization activity (GO:0046983),"PIL15, OsPIL15, OsbHLH105","Plant hormone signal transduction, Circadian rhythm - plant",,2.91057825521104,10572,MidnightBlue,1.37582721803288,,None,1.519893377,0.015429936,Up,1.7761873,0.001587664,Up,0.217989913,0.795671999,,0.249787163,0.74499572,,0.670647241,0.317669313,
1633,Os08g0111200,"Beta-glucosidase, GBA2 type domain containing protein., Similar to predicted protein.","Biological Process: sphingolipid metabolic process (GO:0006665), Biological Process: glucosylceramide catabolic process (GO:0006680), Cellular Component: membrane (GO:0016020), Cellular Component: integral to membrane (GO:0016021), Molecular Function: catalytic activity (GO:0003824), Molecular Function: glucosylceramidase activity (GO:0004348), Biological Process: sphingolipid metabolic process (GO:0006665), Cellular Component: integral to membrane (GO:0016021), Molecular Function: catalytic activity (GO:0003824), Molecular Function: glucosylceramidase activity (GO:0004348)",,"Other glycan degradation, Sphingolipid metabolism, Metabolic pathways",,14.6697859862947,4706,Red,12.4975805994074,['not assigned.unknown'],LOC_Os08g01940,1.396284513,3.54E-10,Up,-0.110661263,0.719036793,,-0.378781306,0.155615853,,-0.603614751,0.012833565,,-1.885448361,9.15E-14,Down
1634,Os08g0176100,"DNA/pantothenate metabolism flavoprotein, C-terminal domain containing protein.",,,"Pantothenate and CoA biosynthesis, Metabolic pathways, Biosynthesis of cofactors",,1.97365599113688,11493,Turquoise,1.29348865037015,['not assigned.unknown'],LOC_Os08g07880,-0.432885204,0.435924161,,-1.428779437,0.000763118,Down,-1.064365814,0.017705866,Down,-1.223750537,0.003452702,Down,-0.704730242,0.116002655,
1635,Os10g0361900,"Lipoxygenase, LH2 domain containing protein.",Molecular Function: protein binding (GO:0005515),,,,8.96496060718479,6734,Blue,3.72521872793015,['not assigned.unknown'],LOC_Os10g21790,3.052290663,0.092721808,,5.739090962,7.63E-05,Up,6.908409358,1.20E-06,Up,8.280126309,2.57E-09,Up,11.51879469,2.53E-17,Up
1636,Os04g0111500,Similar to OSIGBa0127D24.4 protein.,", Biological Process: exocytosis (GO:0006887), Cellular Component: exocyst (GO:0000145)",,,,8.71029900230426,6850,Brown,7.87330308753547,['not assigned.unknown'],LOC_Os04g02070,-0.296422538,0.338187595,,-0.682968087,0.00457171,,-1.126669819,1.89E-06,Down,-1.276401663,2.36E-08,Down,-1.152610906,1.01E-06,Down
1637,Os09g0400400,Cinnamyl alcohol dehydrogenase (EC 1.1.1.195).,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: zinc ion binding (GO:0008270), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: transferase activity, transferring acyl groups other than amino-acyl groups (GO:0016747)",OsCAD8D,,,12.6247131688743,5372,Red,7.48217837772112,['secondary metabolism.phenylpropanoids.lignin biosynthesis.CAD'],LOC_Os09g23560,2.356044365,1.17E-14,Up,2.548593114,1.21E-17,Up,1.361320868,2.43E-05,Up,0.789930876,0.019316343,,0.467873672,0.210135156,
1638,Os03g0294800,"Similar to Ser-thr protein kinase (Fragment)., Similar to ATP binding protein.","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772), Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,59.3929891311262,532,Turquoise,50.985808674011,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os03g18370,-1.007283366,0.027193547,Down,-2.254039847,3.66E-08,Down,-2.966060829,1.80E-10,Down,-4.282651652,3.25E-18,Down,-4.2048762,1.60E-13,Down
1639,Os10g0334500,"Similar to Dirigent-like protein, expressed.",,,,,0.786319645246227,12877,Turquoise,0.616040069088271,['stress.biotic'],LOC_Os10g18820,0.860275199,0.52861684,,-1.179941646,0.310549599,,-2.31240418,0.04912353,Down,-1.794201923,0.100403312,,-6.625188903,0.000264618,Down
1640,Os12g0145700,Pyruvate kinase family protein.,"Biological Process: glycolysis (GO:0006096), Molecular Function: magnesium ion binding (GO:0000287), Molecular Function: catalytic activity (GO:0003824), Molecular Function: pyruvate kinase activity (GO:0004743), Molecular Function: potassium ion binding (GO:0030955)",OsPK4,"Glycolysis / Gluconeogenesis, Pyruvate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids",,21.5774808712071,3117,Pink,13.6749023554386,['lipid metabolism.FA synthesis and FA elongation.pyruvate kinase'],LOC_Os12g05110,0.509079733,0.039491631,,1.523699118,8.47E-14,Up,1.518578143,1.10E-13,Up,1.824361484,1.47E-19,Up,2.483041035,1.26E-35,Up
1641,Os05g0390100,Dynamin family protein.,"Cellular Component: intracellular (GO:0005622), Molecular Function: GTP binding (GO:0005525)",,,,44.4850107818261,1018,Green,34.0419108874715,['signalling.G-proteins'],LOC_Os05g32390,-0.391892325,0.399458456,,-1.520883159,1.62E-05,Down,-1.628501361,1.08E-05,Down,-2.128596703,1.88E-09,Down,-2.333189593,2.21E-09,Down
1642,Os02g0512000,Auxin responsive SAUR protein family protein.,,SAUR10,Plant hormone signal transduction,,3.52725127158005,10045,Tan,1.96166337598162,['hormone metabolism.auxin.induced-regulated-responsive-activated'],LOC_Os02g30810,1.776540807,5.45E-20,Up,1.392409924,9.36E-13,Up,0.829399998,4.43E-05,,0.63816622,0.002004093,,0.099540663,0.692042591,
1643,Os08g0374600,Similar to Receptor kinase-like protein.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",OsRLCK253,,,33.332430490265,1690,lightYellow,13.073035054265,,LOC_Os08g28710,2.896787769,0.003104026,Up,2.698970253,0.003736741,Up,3.020004557,0.00114358,Up,3.944969398,4.82E-06,Up,5.022553842,2.41E-09,Up
1644,Os09g0503100,Similar to Quinone-oxidoreductase QR1 (Fragment).,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: zinc ion binding (GO:0008270), Molecular Function: oxidoreductase activity (GO:0016491)",,"alpha-Linolenic acid metabolism, Biosynthesis of secondary metabolites",,16.6284319939962,4182,Green,4.49276643179724,"['misc.oxidases - copper, flavone etc.']",LOC_Os09g32640,-0.791201677,0.244058516,,-1.662646628,0.00307655,Down,-1.448602251,0.014598943,Down,-1.524981087,0.005679784,Down,-2.51380921,8.09E-05,Down
1645,Os06g0237800,Similar to chaperone protein dnaJ 16.,,OsDjC54,,,54.9258624551064,651,Yellow,22.381818381514,['stress.abiotic.heat'],LOC_Os06g13060,-0.645171744,0.03097545,,-0.895082066,0.000707796,,-0.799408869,0.0033754,,-1.005862254,0.000101258,Down,-1.102684736,3.73E-05,Down
1646,Os01g0195200,Similar to Serine/threonine-protein kinase PBS1 (EC 2.7.1.37) (AvrPphB susceptible protein 1).,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,95.7353885270527,132,Turquoise,80.4186875538911,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os01g09860,-1.024946125,0.000930885,Down,-1.564081776,4.13E-08,Down,-1.912854922,4.68E-11,Down,-2.379415811,5.63E-17,Down,-2.563038148,1.25E-17,Down
1647,Os05g0128100,"Hypothetical conserved gene., Conserved hypothetical protein.",,,,,9.2421036966869,6602,Green,7.11335365307172,['not assigned.unknown'],LOC_Os05g03750,-0.56592416,0.573336263,,-1.313746773,0.087101827,,-2.087601406,0.01065904,Down,-1.811026576,0.014879081,Down,-2.36082018,0.004231164,Down
1648,Os03g0295600,Serine/threonine protein kinase domain containing protein.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,23.3787818992189,2841,Turquoise,20.7909528458593,['protein.postranslational modification'],LOC_Os03g18430,-0.050135959,0.924257057,,-0.41653759,0.209181021,,-1.027946745,0.001004862,Down,-1.22965408,3.04E-05,Down,-0.782541729,0.012135213,
1649,Os12g0580600,Conserved hypothetical protein.,,,,,3.12642062473918,10397,Turquoise,2.43645532166216,['not assigned.unknown'],LOC_Os12g39100,-0.543234856,0.595890749,,-2.457760209,0.001400375,Down,-2.237411693,0.005865684,Down,-2.151778794,0.004028709,Down,-2.837945141,0.000829059,Down
1650,Os02g0735800,Pentatricopeptide repeat domain containing protein.,,,,,17.0720925259244,4050,Green,14.630584222827,['transport.misc'],LOC_Os02g50280,-1.786697281,0.003970992,Down,-1.894640442,0.000917101,Down,-1.6730591,0.005377566,Down,-1.473664634,0.00863875,Down,-2.178285685,0.000396093,Down
1651,Os09g0332700,"Similar to PDR-type ABC transporter 2 (Fragment)., Hypothetical conserved gene.","Molecular Function: nucleotide binding (GO:0000166), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATPase activity (GO:0016887), Molecular Function: nucleoside-triphosphatase activity (GO:0017111), Cellular Component: membrane (GO:0016020)",OsPDR20,,,10.0672994671573,6284,Pink,6.57054046807333,['transport.ABC transporters and multidrug resistance systems'],LOC_Os09g16330,3.245529381,1.62E-34,Up,3.819585526,5.55E-48,Up,1.772196908,7.02E-11,Up,1.796511963,2.99E-11,Up,3.547429458,1.33E-41,Up
1652,Os05g0552600,Similar to root cap periphery gene2.,,,,,4.81338735310136,9054,Turquoise,3.69815625304951,['development.late embryogenesis abundant'],LOC_Os05g47940,-0.978097666,0.311523308,,-0.973139307,0.246971866,,-2.616771125,0.001627603,Down,-2.825674334,0.000304778,Down,-5.590084489,2.44E-05,Down
1653,Os01g0225400,"Pyruvate/Phosphoenolpyruvate kinase, catalytic core domain containing protein.","Biological Process: pantothenate biosynthetic process (GO:0015940), Molecular Function: catalytic activity (GO:0003824), Molecular Function: 3-methyl-2-oxobutanoate hydroxymethyltransferase activity (GO:0003864)",,,,24.7831436701959,2635,Purple,7.26249560158579,"['Co-factor and vitamine metabolism.pantothenate.3-methyl-2-oxobutanoate hydroxymethyltransferase (KPHMT,PANB)']",LOC_Os01g12560,-0.44823579,0.607703606,,-1.242206542,0.056259596,,-1.394658866,0.0397668,Down,-0.937405942,0.148091881,,-1.699382419,0.011421197,Down
1654,Os07g0501800,Similar to Receptor-like protein kinase.,Molecular Function: protein binding (GO:0005515),,,,119.519841900279,43,Turquoise,96.4625425335522,['signalling.receptor kinases.misc'],LOC_Os07g31840,-0.914586881,0.012464558,,-1.593362817,1.25E-06,Down,-1.589224307,3.71E-06,Down,-1.931397419,3.68E-09,Down,-2.952178879,4.15E-14,Down
1655,Os05g0100600,"Similar to aminophospholipid ATPase., Similar to Potential phospholipid-transporting ATPase 7 (EC 3.6.3.1) (Aminophospholipid flippase 7).","Biological Process: cation transport (GO:0006812), Biological Process: phospholipid transport (GO:0015914), Cellular Component: membrane (GO:0016020), Cellular Component: integral to membrane (GO:0016021), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: magnesium ion binding (GO:0000287), Molecular Function: phospholipid-translocating ATPase activity (GO:0004012), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism (GO:0015662), Molecular Function: metal ion binding (GO:0046872), Biological Process: phospholipid transport (GO:0015914), Cellular Component: integral to membrane (GO:0016021), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: magnesium ion binding (GO:0000287), Molecular Function: phospholipid-translocating ATPase activity (GO:0004012), Molecular Function: ATP binding (GO:0005524), Molecular Function: hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances (GO:0016820), Molecular Function: metal ion binding (GO:0046872)",,,,26.1292880091193,2450,Pink,3.52820572570157,['transport.p- and v-ATPases'],LOC_Os05g01030,1.632227403,2.47E-09,Up,2.009654321,2.93E-14,Up,1.695996159,2.44E-10,Up,1.720070512,9.82E-11,Up,1.906210081,5.65E-13,Up
1656,Os06g0643700,Hly-III related domain containing protein.,Cellular Component: integral to membrane (GO:0016021),,,,5.88811395721434,8364,Tan,5.25265988997456,['not assigned.unknown'],LOC_Os06g43620,-0.667765476,0.297823259,,2.607208123,5.59E-11,Up,3.262290093,8.16E-17,Up,2.802827007,9.48E-13,Up,1.157894198,0.010374057,Up
